START-OF-LOG: 3.0
CREATED-BY: Win-Test 4.9.1
CONTEST: CQ-WW-CW
LOCATION: NH
CALLSIGN: KC1XX
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-TRANSMITTER: UNLIMITED
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
CLAIMED-SCORE: 35394375
OPERATORS: KC1XX W1UE W1FV WA1Z DL1MGB K1EA K1QX N1KWF K1TR W2RQ KM3T
QSO: 14001 CW 2011-11-26 2117 KC1XX         599 5      EA7AZA        599 14     0
QSO:  7010 CW 2011-11-26 2117 KC1XX         599 5      SN9I          599 15     0
QSO:  7010 CW 2011-11-26 2117 KC1XX         599 5      EW8DJ         599 16     0
QSO:  7010 CW 2011-11-26 2118 KC1XX         599 5      OK1KF         599 15     0
QSO: 14001 CW 2011-11-26 2118 KC1XX         599 5      LU8EHR        599 13     0
QSO: 21060 CW 2011-11-26 2118 KC1XX         599 5      AH0KT         599 27     0
QSO: 28087 CW 2011-11-26 2118 KC1XX         599 5      PP5EJ         599 11     0
QSO: 14001 CW 2011-11-26 2119 KC1XX         599 5      G6T           599 14     0
QSO:  7010 CW 2011-11-26 2119 KC1XX         599 5      UT7ZY         599 16     0
QSO: 28103 CW 2011-11-26 2119 KC1XX         599 5      PY1MM         599 11     0
QSO:  7010 CW 2011-11-26 2119 KC1XX         599 5      IW1FNW        599 15     0
QSO: 14001 CW 2011-11-26 2119 KC1XX         599 5      VO1BQ         599 05     0
QSO:  7010 CW 2011-11-26 2120 KC1XX         599 5      PA0RBA        599 14     0
QSO: 21056 CW 2011-11-26 2120 KC1XX         599 5      T88TW         599 27     0
QSO:  7010 CW 2011-11-26 2120 KC1XX         599 5      UT7HM         599 16     0
QSO: 21052 CW 2011-11-26 2120 KC1XX         599 5      JA1BPA        599 25     0
QSO: 21052 CW 2011-11-26 2120 KC1XX         599 5      JH1RNI        599 25     0
QSO:  7010 CW 2011-11-26 2120 KC1XX         599 5      DL8DWW        599 14     0
QSO:  3513 CW 2011-11-26 2121 KC1XX         599 5      E7DX          599 15     0
QSO:  7010 CW 2011-11-26 2121 KC1XX         599 5      IV3AOL        599 15     0
QSO: 28032 CW 2011-11-26 2121 KC1XX         599 5      VE7BGP        599 03     0
QSO: 28003 CW 2011-11-26 2122 KC1XX         599 5      PY1ZV         599 11     0
QSO:  7010 CW 2011-11-26 2122 KC1XX         599 5      DL6NCY        599 14     0
QSO: 14001 CW 2011-11-26 2122 KC1XX         599 5      VE3IAE        599 04     0
QSO:  7010 CW 2011-11-26 2122 KC1XX         599 5      OM8LA         599 15     0
QSO: 28102 CW 2011-11-26 2122 KC1XX         599 5      VE5AAD        599 04     0
QSO:  3538 CW 2011-11-26 2123 KC1XX         599 5      DL5YM         599 14     0
QSO:  7010 CW 2011-11-26 2123 KC1XX         599 5      DK8TU         599 14     0
QSO: 21011 CW 2011-11-26 2123 KC1XX         599 5      UA0ZAM        599 19     0
QSO:  3518 CW 2011-11-26 2124 KC1XX         599 5      OK5W          599 15     0
QSO:  7010 CW 2011-11-26 2124 KC1XX         599 5      PA3HGF        599 14     0
QSO: 28015 CW 2011-11-26 2124 KC1XX         599 5      ZY2C          599 11     0
QSO: 21018 CW 2011-11-26 2125 KC1XX         599 5      LT1F          599 13     0
QSO: 28008 CW 2011-11-26 2125 KC1XX         599 5      PY1NSC        599 11     0
QSO: 14001 CW 2011-11-26 2125 KC1XX         599 5      JH1RNI        599 25     0
QSO:  7010 CW 2011-11-26 2125 KC1XX         599 5      UA2FX         599 15     0
QSO: 21013 CW 2011-11-26 2126 KC1XX         599 5      LU5FF         599 13     0
QSO:  7010 CW 2011-11-26 2126 KC1XX         599 5      DJ1XT         599 14     0
QSO: 14001 CW 2011-11-26 2126 KC1XX         599 5      VK6HD         599 29     0
QSO:  7010 CW 2011-11-26 2126 KC1XX         599 5      S52AU         599 15     0
QSO: 14000 CW 2011-11-26 2127 KC1XX         599 5      EE2K          599 14     0
QSO:  3502 CW 2011-11-26 2127 KC1XX         599 5      G3SEM         599 14     0
QSO: 28019 CW 2011-11-26 2128 KC1XX         599 5      VE7CC         599 03     0
QSO: 14001 CW 2011-11-26 2128 KC1XX         599 5      F8UFT         599 14     0
QSO:  1833 CW 2011-11-26 2128 KC1XX         599 5      OK1BYR        599 15     0
QSO:  7010 CW 2011-11-26 2128 KC1XX         599 5      EA8QP         599 33     0
QSO:  3502 CW 2011-11-26 2128 KC1XX         599 5      GW3JXN        599 14     0
QSO: 21025 CW 2011-11-26 2128 KC1XX         599 5      VK3DBD        599 30     0
QSO:  7010 CW 2011-11-26 2128 KC1XX         599 5      YP2U          599 20     0
QSO:  7010 CW 2011-11-26 2129 KC1XX         599 5      W1ZS          599 05     0
QSO:  7010 CW 2011-11-26 2129 KC1XX         599 5      HB9DDE        599 14     0
QSO: 14001 CW 2011-11-26 2130 KC1XX         599 5      IS0HQJ        599 15     0
QSO: 21053 CW 2011-11-26 2130 KC1XX         599 5      AH0BT         599 27     0
QSO:  7010 CW 2011-11-26 2130 KC1XX         599 5      EA5YI         599 14     0
QSO: 28072 CW 2011-11-26 2130 KC1XX         599 5      JF7PHE        599 25     0
QSO:  7010 CW 2011-11-26 2130 KC1XX         599 5      IV3APV        599 15     0
QSO:  3502 CW 2011-11-26 2130 KC1XX         599 5      YL2IP         599 15     0
QSO: 28038 CW 2011-11-26 2131 KC1XX         599 5      NL7Z          599 01     0
QSO: 21041 CW 2011-11-26 2131 KC1XX         599 5      VE7GL         599 03     0
QSO:  7010 CW 2011-11-26 2132 KC1XX         599 5      UW7M          599 16     0
QSO: 28077 CW 2011-11-26 2132 KC1XX         599 5      VE7WO         599 03     0
QSO: 14001 CW 2011-11-26 2132 KC1XX         599 5      KE5LLM        599 03     0
QSO:  7010 CW 2011-11-26 2132 KC1XX         599 5      HB9AGA        599 14     0
QSO: 28036 CW 2011-11-26 2132 KC1XX         599 5      VK6HG         599 29     0
QSO:  1833 CW 2011-11-26 2132 KC1XX         599 5      DC4A          599 14     0
QSO: 14056 CW 2011-11-26 2133 KC1XX         599 5      F5NTV         599 14     0
QSO:  7010 CW 2011-11-26 2133 KC1XX         599 5      DJ9NN         599 14     0
QSO:  3529 CW 2011-11-26 2133 KC1XX         599 5      SO2S          599 15     0
QSO:  1833 CW 2011-11-26 2133 KC1XX         599 5      DL5MEV        599 14     0
QSO:  7010 CW 2011-11-26 2133 KC1XX         599 5      DL8PG         599 14     0
QSO: 14001 CW 2011-11-26 2134 KC1XX         599 5      EA7TG         599 14     0
QSO:  1833 CW 2011-11-26 2134 KC1XX         599 5      GI3OQR        599 14     0
QSO:  3546 CW 2011-11-26 2134 KC1XX         599 5      SM0T          599 14     0
QSO:  7010 CW 2011-11-26 2134 KC1XX         599 5      I2AME         599 15     0
QSO:  1833 CW 2011-11-26 2134 KC1XX         599 5      DL0GL         599 14     0
QSO:  7010 CW 2011-11-26 2134 KC1XX         599 5      ON5SY         599 14     0
QSO: 14001 CW 2011-11-26 2134 KC1XX         599 5      ZM4T          599 32     0
QSO:  3526 CW 2011-11-26 2134 KC1XX         599 5      DJ5QV         599 14     0
QSO:  1833 CW 2011-11-26 2135 KC1XX         599 5      OK2BUZ        599 15     0
QSO:  7010 CW 2011-11-26 2135 KC1XX         599 5      YU7AF         599 15     0
QSO:  3502 CW 2011-11-26 2135 KC1XX         599 5      US3IZ         599 16     0
QSO:  1833 CW 2011-11-26 2135 KC1XX         599 5      OK2KRT        599 15     0
QSO:  3502 CW 2011-11-26 2135 KC1XX         599 5      RN3FA         599 16     0
QSO: 14045 CW 2011-11-26 2135 KC1XX         599 5      JH4UYB        599 25     0
QSO: 21053 CW 2011-11-26 2135 KC1XX         599 5      PY2QI         599 11     0
QSO:  7010 CW 2011-11-26 2136 KC1XX         599 5      F8DHE         599 14     0
QSO: 28036 CW 2011-11-26 2136 KC1XX         599 5      K5JK          599 04     0
QSO:  1833 CW 2011-11-26 2136 KC1XX         599 5      WB2LMV        599 05     0
QSO:  3544 CW 2011-11-26 2136 KC1XX         599 5      CR3E          599 33     0
QSO:  1833 CW 2011-11-26 2136 KC1XX         599 5      SM6NOC        599 14     0
QSO: 14064 CW 2011-11-26 2136 KC1XX         599 5      EA4GB         599 14     0
QSO:  7010 CW 2011-11-26 2136 KC1XX         599 5      OK7GU         599 15     0
QSO:  3524 CW 2011-11-26 2137 KC1XX         599 5      SO4R          599 15     0
QSO: 21000 CW 2011-11-26 2137 KC1XX         599 5      JR2SCJ        599 25     0
QSO:  3502 CW 2011-11-26 2137 KC1XX         599 5      RG6G          599 16     0
QSO:  7010 CW 2011-11-26 2137 KC1XX         599 5      RU3PY         599 16     0
QSO: 14055 CW 2011-11-26 2137 KC1XX         599 5      PP2RON        599 11     0
QSO:  3517 CW 2011-11-26 2137 KC1XX         599 5      UU7J          599 16     0
QSO:  1833 CW 2011-11-26 2137 KC1XX         599 5      UT7E          599 16     0
QSO:  7010 CW 2011-11-26 2138 KC1XX         599 5      RA3TU         599 16     0
QSO: 14050 CW 2011-11-26 2138 KC1XX         599 5      PR7AA         599 11     0
QSO:  7010 CW 2011-11-26 2138 KC1XX         599 5      OK2TEO        599 15     0
QSO: 21040 CW 2011-11-26 2138 KC1XX         599 5      VP2MWG        599 08     0
QSO:  7010 CW 2011-11-26 2138 KC1XX         599 5      G4LWB         599 14     0
QSO: 14033 CW 2011-11-26 2139 KC1XX         599 5      EA6SX         599 14     0
QSO: 21000 CW 2011-11-26 2139 KC1XX         599 5      VE3CR         599 04     0
QSO:  3501 CW 2011-11-26 2139 KC1XX         599 5      YT4T          599 15     0
QSO:  7010 CW 2011-11-26 2139 KC1XX         599 5      RN2FQ         599 15     0
QSO: 14027 CW 2011-11-26 2139 KC1XX         599 5      OH8L          599 15     0
QSO:  3534 CW 2011-11-26 2140 KC1XX         599 5      S57DX         599 15     0
QSO: 28036 CW 2011-11-26 2140 KC1XX         599 5      KH6U          599 31     0
QSO:  7010 CW 2011-11-26 2140 KC1XX         599 5      F5KIN         599 14     0
QSO:  7010 CW 2011-11-26 2141 KC1XX         599 5      IT9AJP        599 15     0
QSO: 14001 CW 2011-11-26 2141 KC1XX         599 5      JA7BME        599 25     0
QSO:  7010 CW 2011-11-26 2141 KC1XX         599 5      OZ1CTK        599 14     0
QSO: 14001 CW 2011-11-26 2142 KC1XX         599 5      JA3AVO        599 25     0
QSO:  7010 CW 2011-11-26 2142 KC1XX         599 5      ON6FC         599 14     0
QSO:  3502 CW 2011-11-26 2142 KC1XX         599 5      OK1FLC        599 15     0
QSO: 21042 CW 2011-11-26 2142 KC1XX         599 5      JR3NZC        599 25     0
QSO:  7010 CW 2011-11-26 2142 KC1XX         599 5      DL3KWR        599 14     0
QSO: 21047 CW 2011-11-26 2143 KC1XX         599 5      JS3CTQ        599 25     0
QSO: 21000 CW 2011-11-26 2143 KC1XX         599 5      JA2KVB        599 25     0
QSO:  7010 CW 2011-11-26 2143 KC1XX         599 5      UX1UX         599 16     0
QSO: 14001 CW 2011-11-26 2143 KC1XX         599 5      JK3HLP        599 25     0
QSO:  3544 CW 2011-11-26 2143 KC1XX         599 5      SN6F          599 15     0
QSO:  7010 CW 2011-11-26 2143 KC1XX         599 5      MM0GPZ        599 14     0
QSO: 21045 CW 2011-11-26 2143 KC1XX         599 5      JA1YPA        599 25     0
QSO:  7075 CW 2011-11-26 2143 KC1XX         599 5      6V7V          599 35     0
QSO:  1833 CW 2011-11-26 2144 KC1XX         599 5      DL5CF         599 14     0
QSO:  1833 CW 2011-11-26 2144 KC1XX         599 5      F4EIZ         599 14     0
QSO:  7010 CW 2011-11-26 2144 KC1XX         599 5      OK2BXE        599 15     0
QSO:  7010 CW 2011-11-26 2144 KC1XX         599 5      OK1GT         599 15     0
QSO: 14001 CW 2011-11-26 2144 KC1XX         599 5      JE4MHL        599 25     0
QSO:  7010 CW 2011-11-26 2145 KC1XX         599 5      HA0ML         599 15     0
QSO:  1833 CW 2011-11-26 2145 KC1XX         599 5      UR5AKU        599 16     0
QSO:  7010 CW 2011-11-26 2145 KC1XX         599 5      SP5UD         599 15     0
QSO: 21025 CW 2011-11-26 2145 KC1XX         599 5      RA0FF         599 19     0
QSO:  7010 CW 2011-11-26 2145 KC1XX         599 5      OK2KG         599 15     0
QSO: 28039 CW 2011-11-26 2146 KC1XX         599 5      K1DPE         599 05     0
QSO: 21039 CW 2011-11-26 2146 KC1XX         599 5      JE1LFX        599 25     0
QSO:  7010 CW 2011-11-26 2146 KC1XX         599 5      DL5NDX        599 14     0
QSO:  7010 CW 2011-11-26 2146 KC1XX         599 5      EA4XT         599 14     0
QSO: 21085 CW 2011-11-26 2146 KC1XX         599 5      HC2/KF6ZWD    599 10     0
QSO:  7010 CW 2011-11-26 2146 KC1XX         599 5      UP0L          599 17     0
QSO: 14001 CW 2011-11-26 2147 KC1XX         599 5      JA1QOW        599 25     0
QSO: 14001 CW 2011-11-26 2147 KC1XX         599 5      N1DC          599 05     0
QSO:  7010 CW 2011-11-26 2147 KC1XX         599 5      PI4AAG        599 14     0
QSO:  7010 CW 2011-11-26 2147 KC1XX         599 5      DM3FZN        599 14     0
QSO:  7010 CW 2011-11-26 2147 KC1XX         599 5      ER1LW         599 16     0
QSO: 21000 CW 2011-11-26 2148 KC1XX         599 5      VE3XN         599 04     0
QSO:  7010 CW 2011-11-26 2148 KC1XX         599 5      GM4WZG        599 14     0
QSO: 14001 CW 2011-11-26 2148 KC1XX         599 5      JP1HUJ        599 25     0
QSO: 28057 CW 2011-11-26 2148 KC1XX         599 5      VK4UC         599 30     0
QSO:  7010 CW 2011-11-26 2148 KC1XX         599 5      IV3ARJ        599 15     0
QSO: 21061 CW 2011-11-26 2149 KC1XX         599 5      RU0FM         599 19     0
QSO:  7010 CW 2011-11-26 2149 KC1XX         599 5      US0YA         599 16     0
QSO:  7010 CW 2011-11-26 2150 KC1XX         599 5      G6T           599 14     0
QSO:  3559 CW 2011-11-26 2150 KC1XX         599 5      YT9M          599 15     0
QSO: 21043 CW 2011-11-26 2150 KC1XX         599 5      JH4UYB        599 25     0
QSO: 21024 CW 2011-11-26 2151 KC1XX         599 5      LW1E          599 13     0
QSO:  1835 CW 2011-11-26 2151 KC1XX         599 5      OL5Y          599 15     0
QSO:  3502 CW 2011-11-26 2151 KC1XX         599 5      OH2WI         599 15     0
QSO:  7010 CW 2011-11-26 2151 KC1XX         599 5      OM8AA         599 15     0
QSO: 14001 CW 2011-11-26 2151 KC1XX         599 5      JA4UIT        599 25     0
QSO: 21000 CW 2011-11-26 2151 KC1XX         599 5      K2ZR          599 05     0
QSO: 28072 CW 2011-11-26 2151 KC1XX         599 5      UA0ZS         599 19     0
QSO:  7010 CW 2011-11-26 2151 KC1XX         599 5      EA1CRE        599 14     0
QSO:  3502 CW 2011-11-26 2152 KC1XX         599 5      OZ1CTK        599 14     0
QSO:  7010 CW 2011-11-26 2152 KC1XX         599 5      SM3KIF        599 14     0
QSO: 14001 CW 2011-11-26 2152 KC1XX         599 5      JL4WYY        599 25     0
QSO:  7010 CW 2011-11-26 2152 KC1XX         599 5      DM2TO         599 14     0
QSO:  7010 CW 2011-11-26 2153 KC1XX         599 5      VE1JBC        599 05     0
QSO:  3502 CW 2011-11-26 2153 KC1XX         599 5      ES9C          599 15     0
QSO: 28029 CW 2011-11-26 2153 KC1XX         599 5      T2V           599 32     0
QSO:  3545 CW 2011-11-26 2154 KC1XX         599 5      9A2L          599 15     0
QSO:  7010 CW 2011-11-26 2154 KC1XX         599 5      SQ5JUP        599 15     0
QSO: 21049 CW 2011-11-26 2154 KC1XX         599 5      VA7RN         599 03     0
QSO:  7010 CW 2011-11-26 2154 KC1XX         599 5      DL9EO         599 14     0
QSO: 14001 CW 2011-11-26 2154 KC1XX         599 5      JA7KQC        599 25     0
QSO: 21032 CW 2011-11-26 2155 KC1XX         599 5      VK4UC         599 30     0
QSO: 14001 CW 2011-11-26 2155 KC1XX         599 5      JI2MWH        599 25     0
QSO:  3502 CW 2011-11-26 2155 KC1XX         599 5      RA1QQ         599 16     0
QSO:  7010 CW 2011-11-26 2155 KC1XX         599 5      EA5VN         599 14     0
QSO:  7010 CW 2011-11-26 2156 KC1XX         599 5      OK2BMI        599 15     0
QSO: 14001 CW 2011-11-26 2156 KC1XX         599 5      HH2/HB9AMO    599 08     0
QSO:  3506 CW 2011-11-26 2156 KC1XX         599 5      DL2F          599 14     0
QSO:  3502 CW 2011-11-26 2156 KC1XX         599 5      DL8DWW        599 14     0
QSO:  7088 CW 2011-11-26 2157 KC1XX         599 5      F8DGY         599 14     0
QSO: 14001 CW 2011-11-26 2157 KC1XX         599 5      JA2JPA        599 25     0
QSO:  7010 CW 2011-11-26 2157 KC1XX         599 5      OM5EA         599 15     0
QSO: 21064 CW 2011-11-26 2157 KC1XX         599 5      JH8SLS        599 25     0
QSO:  3502 CW 2011-11-26 2157 KC1XX         599 5      DL1NEO        599 14     0
QSO:  7010 CW 2011-11-26 2157 KC1XX         599 5      G4IXF         599 14     0
QSO: 14001 CW 2011-11-26 2157 KC1XX         599 5      VE3UTT        599 04     0
QSO: 21067 CW 2011-11-26 2158 KC1XX         599 5      7K4XNN        599 25     0
QSO:  3502 CW 2011-11-26 2158 KC1XX         599 5      F5NTV         599 14     0
QSO: 21063 CW 2011-11-26 2158 KC1XX         599 5      JF1NHD        599 25     0
QSO:  3502 CW 2011-11-26 2158 KC1XX         599 5      RZ3QS         599 16     0
QSO:  3502 CW 2011-11-26 2159 KC1XX         599 5      F6GNZ         599 14     0
QSO: 14001 CW 2011-11-26 2159 KC1XX         599 5      JA2CUS        599 25     0
QSO: 21055 CW 2011-11-26 2200 KC1XX         599 5      JK3HLP        599 25     0
QSO:  3502 CW 2011-11-26 2200 KC1XX         599 5      EA1DR         599 14     0
QSO:  1810 CW 2011-11-26 2200 KC1XX         599 5      DL3YM         599 14     0
QSO:  7010 CW 2011-11-26 2200 KC1XX         599 5      EA7CWA        599 14     0
QSO:  3502 CW 2011-11-26 2200 KC1XX         599 5      SK6HD         599 14     0
QSO:  7010 CW 2011-11-26 2200 KC1XX         599 5      PA6Y          599 14     0
QSO: 21036 CW 2011-11-26 2200 KC1XX         599 5      JE1SGH        599 25     0
QSO:  7010 CW 2011-11-26 2201 KC1XX         599 5      DK6IM         599 14     0
QSO:  7010 CW 2011-11-26 2201 KC1XX         599 5      PA3DTR        599 14     0
QSO: 14001 CW 2011-11-26 2201 KC1XX         599 5      JA1HNW        599 25     0
QSO:  3502 CW 2011-11-26 2202 KC1XX         599 5      OK4WW         599 15     0
QSO: 21078 CW 2011-11-26 2202 KC1XX         599 5      JF1RWZ        599 25     0
QSO:  7010 CW 2011-11-26 2202 KC1XX         599 5      PA2W          599 14     0
QSO:  3502 CW 2011-11-26 2202 KC1XX         599 5      OO4T          599 14     0
QSO: 21045 CW 2011-11-26 2202 KC1XX         599 5      JA1YP         599 25     0
QSO:  7010 CW 2011-11-26 2202 KC1XX         599 5      UR7HA         599 16     0
QSO: 28068 CW 2011-11-26 2202 KC1XX         599 5      E51MAN        599 32     0
QSO:  3502 CW 2011-11-26 2203 KC1XX         599 5      SP4GHL        599 15     0
QSO:  3502 CW 2011-11-26 2203 KC1XX         599 5      RZ6DN         599 16     0
QSO: 14001 CW 2011-11-26 2203 KC1XX         599 5      PY4ZO         599 11     0
QSO:  7010 CW 2011-11-26 2204 KC1XX         599 5      CT2ESQ        599 14     0
QSO: 28020 CW 2011-11-26 2204 KC1XX         599 5      VK2EL         599 30     0
QSO:  7010 CW 2011-11-26 2204 KC1XX         599 5      OK1HWI        599 15     0
QSO:  3502 CW 2011-11-26 2204 KC1XX         599 5      OH3CT         599 15     0
QSO: 21052 CW 2011-11-26 2204 KC1XX         599 5      JA6ZPR        599 25     0
QSO:  3502 CW 2011-11-26 2204 KC1XX         599 5      R7AW          599 16     0
