START-OF-LOG: 3.0
CONTEST: CQ-WW-SSB
CALLSIGN: W9RE
LOCATION: IN
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: FIXED
CATEGORY-OVERLAY:
GRID-LOCATOR: em69
CLAIMED-SCORE: 5064156
NAME: Mike Wetzel
OPERATORS: W9RE
CLUB: SOCIETY OF MIDWEST CONTESTERS
CREATED-BY: TR Log POST Version Linux 0.40
SOAPBOX: Thanks for sponsoring the top of the line SSB Contest.
QSO: 21218 PH 2021-10-30 1531 W9RE   59   04 LN1B   59   14 
QSO: 21218 PH 2021-10-30 1532 W9RE   59   04 OK7TB  59   15 
QSO: 21218 PH 2021-10-30 1532 W9RE   59   04 EA3XR  59   14 
QSO: 21218 PH 2021-10-30 1532 W9RE   59   04 DP5P   59   14 
QSO: 21218 PH 2021-10-30 1533 W9RE   59   04 2E0RNM 59   14 
QSO: 21218 PH 2021-10-30 1533 W9RE   59   04 G4YDL  59   14 
QSO: 21218 PH 2021-10-30 1533 W9RE   59   04 LY2A   59   15 
QSO: 21218 PH 2021-10-30 1534 W9RE   59   04 EA5IXO 59   14 
QSO: 21218 PH 2021-10-30 1534 W9RE   59   04 F6EZV  59   14 
QSO: 21218 PH 2021-10-30 1535 W9RE   59   04 OE3AAS 59   15 
QSO: 21218 PH 2021-10-30 1535 W9RE   59   04 OM1ST  59   15 
QSO: 21218 PH 2021-10-30 1535 W9RE   59   04 M0YTE  59   14 
QSO: 21218 PH 2021-10-30 1536 W9RE   59   04 OE1PHS 59   15 
QSO: 21218 PH 2021-10-30 1536 W9RE   59   04 M3AWD  59   14 
QSO: 21218 PH 2021-10-30 1536 W9RE   59   04 F4HZZ  59   14 
QSO: 21218 PH 2021-10-30 1536 W9RE   59   04 DJ3AA  59   14 
QSO: 21218 PH 2021-10-30 1537 W9RE   59   04 G0JOS  59   14 
QSO: 21218 PH 2021-10-30 1537 W9RE   59   04 G0UJA  59   14 
QSO: 21218 PH 2021-10-30 1537 W9RE   59   04 SM3OKC 59   14 
QSO: 21218 PH 2021-10-30 1538 W9RE   59   04 G0FEH  59   14 
QSO: 21218 PH 2021-10-30 1539 W9RE   59   04 DJ9HX  59   14 
QSO: 21218 PH 2021-10-30 1539 W9RE   59   04 ON7KC  59   14 
QSO: 21218 PH 2021-10-30 1539 W9RE   59   04 DH6BH  59   14 
QSO: 21218 PH 2021-10-30 1540 W9RE   59   04 IK4DZB 59   15 
QSO: 21218 PH 2021-10-30 1540 W9RE   59   04 LX1ER  59   14 
QSO: 21218 PH 2021-10-30 1541 W9RE   59   04 2E0GLN 59   14 
QSO: 21218 PH 2021-10-30 1541 W9RE   59   04 VA1MC  59   05 
QSO: 21218 PH 2021-10-30 1542 W9RE   59   04 YO9AYN 59   20 
QSO: 21218 PH 2021-10-30 1542 W9RE   59   04 G9X    59   14 
QSO: 21218 PH 2021-10-30 1542 W9RE   59   04 DG6DAF/P 59   14 
QSO: 21218 PH 2021-10-30 1543 W9RE   59   04 HA9MDN 59   15 
QSO: 21218 PH 2021-10-30 1543 W9RE   59   04 IT9AJP 59   15 
QSO: 21218 PH 2021-10-30 1543 W9RE   59   04 DC7DX  59   14 
QSO: 21218 PH 2021-10-30 1544 W9RE   59   04 EA2XR  59   14 
QSO: 21218 PH 2021-10-30 1545 W9RE   59   04 IW9HHV 59   15 
QSO: 28353 PH 2021-10-30 1545 W9RE   59   04 LU6ETB 59   13 
QSO: 28359 PH 2021-10-30 1546 W9RE   59   04 CX9ARH 59   13 
QSO: 28371 PH 2021-10-30 1546 W9RE   59   04 LW4EF  59   13 
QSO: 21218 PH 2021-10-30 1547 W9RE   59   04 DO1IBJ 59   14 
QSO: 21218 PH 2021-10-30 1547 W9RE   59   04 M0KYB  59   14 
QSO: 21218 PH 2021-10-30 1548 W9RE   59   04 OK1C   59   15 
QSO: 21218 PH 2021-10-30 1549 W9RE   59   04 EA2DPC 59   14 
QSO: 21218 PH 2021-10-30 1549 W9RE   59   04 PA2LO  59   14 
QSO: 21218 PH 2021-10-30 1549 W9RE   59   04 DH2RTW 59   14 
QSO: 21218 PH 2021-10-30 1549 W9RE   59   04 IK7JNM 59   15 
QSO: 21218 PH 2021-10-30 1550 W9RE   59   04 SM5Q   59   14 
QSO: 21218 PH 2021-10-30 1550 W9RE   59   04 IK2GOQ 59   15 
QSO: 21218 PH 2021-10-30 1550 W9RE   59   04 DH0MB  59   14 
QSO: 21218 PH 2021-10-30 1551 W9RE   59   04 G4XEX  59   14 
QSO: 21218 PH 2021-10-30 1551 W9RE   59   04 VE2LOA 59   05 
QSO: 21218 PH 2021-10-30 1552 W9RE   59   04 IU2CVS 59   15 
QSO: 21218 PH 2021-10-30 1552 W9RE   59   04 LB5GI  59   14 
QSO: 21218 PH 2021-10-30 1552 W9RE   59   04 PA4O   59   14 
QSO: 21218 PH 2021-10-30 1553 W9RE   59   04 IZ0FUW 59   15 
QSO: 21218 PH 2021-10-30 1554 W9RE   59   04 F5OHH  59   14 
QSO: 21218 PH 2021-10-30 1555 W9RE   59   04 EA1JCZ 59   14 
QSO: 28450 PH 2021-10-30 1555 W9RE   59   04 TI1K   59   07 
QSO: 28452 PH 2021-10-30 1557 W9RE   59   04 TI2JS  59   07 
QSO: 21218 PH 2021-10-30 1557 W9RE   59   04 SP6JZL 59   15 
QSO: 28460 PH 2021-10-30 1558 W9RE   59   04 LT1F   59   13 
QSO: 21218 PH 2021-10-30 1558 W9RE   59   04 OE9MON 59   15 
QSO: 28460 PH 2021-10-30 1559 W9RE   59   04 TI0RC  59   07 
QSO: 21218 PH 2021-10-30 1559 W9RE   59   04 OE8MKQ 59   15 
QSO: 21218 PH 2021-10-30 1559 W9RE   59   04 ON8AH  59   14 
QSO: 21218 PH 2021-10-30 1600 W9RE   59   04 IZ8DEP 59   15 
QSO: 21218 PH 2021-10-30 1600 W9RE   59   04 TM2F   59   14 
QSO: 21218 PH 2021-10-30 1601 W9RE   59   04 9H5DX  59   15 
QSO: 21218 PH 2021-10-30 1601 W9RE   59   04 PA3GRM 59   14 
QSO: 21218 PH 2021-10-30 1601 W9RE   59   04 DO9REF 59   14 
QSO: 21218 PH 2021-10-30 1601 W9RE   59   04 EC1RS  59   14 
QSO: 21218 PH 2021-10-30 1601 W9RE   59   04 IZ0PAU 59   15 
QSO: 21218 PH 2021-10-30 1602 W9RE   59   04 DL1MRL 59   14 
QSO: 21218 PH 2021-10-30 1602 W9RE   59   04 OO4P   59   14 
QSO: 21218 PH 2021-10-30 1602 W9RE   59   04 LY2FN  59   15 
QSO: 21218 PH 2021-10-30 1603 W9RE   59   04 DL1FKB 59   14 
QSO: 21218 PH 2021-10-30 1603 W9RE   59   04 M7T    59   14 
QSO: 21218 PH 2021-10-30 1603 W9RE   59   04 G3YHM  59   14 
QSO: 21218 PH 2021-10-30 1605 W9RE   59   04 F4EDR  59   14 
QSO: 21218 PH 2021-10-30 1606 W9RE   59   04 PC2K   59   14 
QSO: 21218 PH 2021-10-30 1606 W9RE   59   04 IK1PMR 59   15 
QSO: 21218 PH 2021-10-30 1607 W9RE   59   04 IK7NXU 59   15 
QSO: 21218 PH 2021-10-30 1607 W9RE   59   04 ON7FL  59   14 
QSO: 21218 PH 2021-10-30 1608 W9RE   59   04 DL1LOD 59   14 
QSO: 21218 PH 2021-10-30 1608 W9RE   59   04 PE1LUB 59   14 
QSO: 21218 PH 2021-10-30 1609 W9RE   59   04 DL9NDW 59   14 
QSO: 21218 PH 2021-10-30 1609 W9RE   59   04 OV5TC  59   14 
QSO: 21218 PH 2021-10-30 1609 W9RE   59   04 PA1PE  59   14 
QSO: 21218 PH 2021-10-30 1610 W9RE   59   04 M7TXR  59   14 
QSO: 21218 PH 2021-10-30 1610 W9RE   59   04 OK1DBE 59   15 
QSO: 21218 PH 2021-10-30 1610 W9RE   59   04 G0AOJ  59   14 
QSO: 21218 PH 2021-10-30 1611 W9RE   59   04 EA1IXQ 59   14 
QSO: 21218 PH 2021-10-30 1611 W9RE   59   04 OM7M   59   15 
QSO: 21218 PH 2021-10-30 1611 W9RE   59   04 F6KOP  59   14 
QSO: 21218 PH 2021-10-30 1611 W9RE   59   04 EA4NI  59   14 
QSO: 21218 PH 2021-10-30 1612 W9RE   59   04 LZ9W   59   20 
QSO: 21218 PH 2021-10-30 1612 W9RE   59   04 EA3ODC 59   14 
QSO: 21218 PH 2021-10-30 1612 W9RE   59   04 F6GLS  59   14 
QSO: 21218 PH 2021-10-30 1613 W9RE   59   04 I0LYO  59   15 
QSO: 21218 PH 2021-10-30 1613 W9RE   59   04 DF2LH  59   14 
QSO: 21218 PH 2021-10-30 1613 W9RE   59   04 IQ8FT  59   15 
QSO: 21218 PH 2021-10-30 1614 W9RE   59   04 OS6AT  59   14 
QSO: 21218 PH 2021-10-30 1615 W9RE   59   04 UZ5DX  59   16 
QSO: 21218 PH 2021-10-30 1615 W9RE   59   04 PA4WM  59   14 
QSO: 21218 PH 2021-10-30 1616 W9RE   59   04 IT9VPT 59   15 
QSO: 21218 PH 2021-10-30 1618 W9RE   59   04 G0RAH  59   14 
QSO: 21218 PH 2021-10-30 1619 W9RE   59   04 M7LHG  59   14 
QSO: 21218 PH 2021-10-30 1619 W9RE   59   04 M2A    59   14 
QSO: 21218 PH 2021-10-30 1620 W9RE   59   04 EA3DJL 59   14 
QSO: 21218 PH 2021-10-30 1620 W9RE   59   04 EB2RA  59   14 
QSO: 21218 PH 2021-10-30 1621 W9RE   59   04 TM3R   59   14 
QSO: 21218 PH 2021-10-30 1622 W9RE   59   04 M0LZY  59   14 
QSO: 21218 PH 2021-10-30 1622 W9RE   59   04 EA1IYK 59   14 
QSO: 21218 PH 2021-10-30 1623 W9RE   59   04 GW8KBO 59   14 
QSO: 21218 PH 2021-10-30 1624 W9RE   59   04 DO1KHE 59   14 
QSO: 21218 PH 2021-10-30 1624 W9RE   59   04 LY7Z   59   15 
QSO: 21218 PH 2021-10-30 1624 W9RE   59   04 F5MMX  59   14 
QSO: 21218 PH 2021-10-30 1625 W9RE   59   04 OM0M   59   15 
QSO: 21218 PH 2021-10-30 1626 W9RE   59   04 IW2CAM 59   15 
QSO: 21218 PH 2021-10-30 1627 W9RE   59   04 M3RZO  59   14 
QSO: 21218 PH 2021-10-30 1628 W9RE   59   04 F5VLY  59   14 
QSO: 21218 PH 2021-10-30 1629 W9RE   59   04 CR5K   59   14 
QSO: 21218 PH 2021-10-30 1629 W9RE   59   04 DL4DW  59   14 
QSO: 21218 PH 2021-10-30 1630 W9RE   59   04 DD1UN  59   14 
QSO: 21218 PH 2021-10-30 1630 W9RE   59   04 M5C    59   14 
QSO: 21218 PH 2021-10-30 1630 W9RE   59   04 PH0AS  59   14 
QSO: 21218 PH 2021-10-30 1631 W9RE   59   04 IU4DAF 59   15 
QSO: 21218 PH 2021-10-30 1631 W9RE   59   04 M0FAQ  59   14 
QSO: 21218 PH 2021-10-30 1632 W9RE   59   04 DL0IFM 59   14 
QSO: 21218 PH 2021-10-30 1633 W9RE   59   04 G0PEG  59   14 
QSO: 21218 PH 2021-10-30 1633 W9RE   59   04 DM5TI  59   14 
QSO: 21218 PH 2021-10-30 1633 W9RE   59   04 DL8UI  59   14 
QSO: 21218 PH 2021-10-30 1634 W9RE   59   04 SM0T   59   14 
QSO: 21218 PH 2021-10-30 1634 W9RE   59   04 DK8AX  59   14 
QSO: 21218 PH 2021-10-30 1634 W9RE   59   04 M0RBE  59   14 
QSO: 21218 PH 2021-10-30 1635 W9RE   59   04 IO0A   59   15 
QSO: 21218 PH 2021-10-30 1635 W9RE   59   04 ON4CT  59   14 
QSO: 21218 PH 2021-10-30 1635 W9RE   59   04 DJ7FJ  59   14 
QSO: 21218 PH 2021-10-30 1636 W9RE   59   04 EA7BD  59   14 
QSO: 21218 PH 2021-10-30 1637 W9RE   59   04 OK1DHP 59   15 
QSO: 21218 PH 2021-10-30 1638 W9RE   59   04 G4POF  59   14 
QSO: 21218 PH 2021-10-30 1638 W9RE   59   04 VA1SEA 59   05 
QSO: 21218 PH 2021-10-30 1638 W9RE   59   04 IT9VPT 59   15 
QSO: 21218 PH 2021-10-30 1639 W9RE   59   04 F2YT   59   14 
QSO: 21218 PH 2021-10-30 1639 W9RE   59   04 IK5FCK 59   15 
QSO: 21218 PH 2021-10-30 1640 W9RE   59   04 2E0CNL 59   14 
QSO: 21218 PH 2021-10-30 1641 W9RE   59   04 DM5EM  59   14 
QSO: 21218 PH 2021-10-30 1642 W9RE   59   04 G5GIH  59   14 
QSO: 21218 PH 2021-10-30 1642 W9RE   59   04 PA3HLE 59   14 
QSO: 21218 PH 2021-10-30 1642 W9RE   59   04 M6ETL  59   14 
QSO: 21218 PH 2021-10-30 1642 W9RE   59   04 DR7T   59   14 
QSO: 21218 PH 2021-10-30 1642 W9RE   59   04 9A6ZH  59   15 
QSO: 21218 PH 2021-10-30 1643 W9RE   59   04 YT5A   59   15 
QSO: 21218 PH 2021-10-30 1643 W9RE   59   04 S53BB  59   15 
QSO: 21218 PH 2021-10-30 1643 W9RE   59   04 IK5AMB 59   15 
QSO: 21218 PH 2021-10-30 1644 W9RE   59   04 F4DPW  59   14 
QSO: 21218 PH 2021-10-30 1644 W9RE   59   04 M0WLF  59   14 
QSO: 21218 PH 2021-10-30 1644 W9RE   59   04 DL8QS  59   14 
QSO: 21218 PH 2021-10-30 1644 W9RE   59   04 IW7DHC 59   15 
QSO: 21218 PH 2021-10-30 1645 W9RE   59   04 DL1D   59   14 
QSO: 21218 PH 2021-10-30 1645 W9RE   59   04 EA1OL  59   14 
QSO: 21218 PH 2021-10-30 1645 W9RE   59   04 SN1M   59   15 
QSO: 21218 PH 2021-10-30 1646 W9RE   59   04 TM5DX  59   14 
QSO: 21218 PH 2021-10-30 1646 W9RE   59   04 G0TKZ  59   14 
QSO: 21218 PH 2021-10-30 1646 W9RE   59   04 M0AGP  59   14 
QSO: 21218 PH 2021-10-30 1647 W9RE   59   04 G4PFK  59   14 
QSO: 21218 PH 2021-10-30 1647 W9RE   59   04 F8CRS  59   14 
QSO: 21218 PH 2021-10-30 1647 W9RE   59   04 OP5T   59   14 
QSO: 21218 PH 2021-10-30 1648 W9RE   59   04 DL4KAE 59   14 
QSO: 21218 PH 2021-10-30 1648 W9RE   59   04 SP9FUY 59   15 
QSO: 21218 PH 2021-10-30 1649 W9RE   59   04 I8VJK  59   15 
QSO: 21218 PH 2021-10-30 1649 W9RE   59   04 DL6ED  59   14 
QSO: 21218 PH 2021-10-30 1649 W9RE   59   04 9A2W   59   15 
QSO: 21218 PH 2021-10-30 1650 W9RE   59   04 9A2RD  59   15 
QSO: 21218 PH 2021-10-30 1650 W9RE   59   04 EA1BNF 59   14 
QSO: 21218 PH 2021-10-30 1650 W9RE   59   04 OZ1FHU 59   14 
QSO: 21218 PH 2021-10-30 1651 W9RE   59   04 XE2W   59   06 
QSO: 21218 PH 2021-10-30 1651 W9RE   59   04 HA2KMR 59   15 
QSO: 21218 PH 2021-10-30 1652 W9RE   59   04 7Z1VD  59   21 
QSO: 21218 PH 2021-10-30 1653 W9RE   59   04 OH7K   59   15 
QSO: 21218 PH 2021-10-30 1653 W9RE   59   04 F4ELR  59   14 
QSO: 21218 PH 2021-10-30 1653 W9RE   59   04 DJ4MX  59   14 
QSO: 21218 PH 2021-10-30 1653 W9RE   59   04 I0OSI  59   15 
QSO: 21218 PH 2021-10-30 1654 W9RE   59   04 DL2OE  59   14 
QSO: 21218 PH 2021-10-30 1654 W9RE   59   04 G4KIV  59   14 
QSO: 21218 PH 2021-10-30 1654 W9RE   59   04 IB2C   59   15 
QSO: 21218 PH 2021-10-30 1654 W9RE   59   04 SN2B   59   15 
QSO: 21218 PH 2021-10-30 1655 W9RE   59   04 DL1GRC 59   14 
QSO: 21218 PH 2021-10-30 1655 W9RE   59   04 DL7CX  59   14 
QSO: 21218 PH 2021-10-30 1655 W9RE   59   04 DC1LEX 59   14 
QSO: 21218 PH 2021-10-30 1656 W9RE   59   04 EA4UV  59   14 
QSO: 21218 PH 2021-10-30 1656 W9RE   59   04 IZ2LTW 59   15 
QSO: 21218 PH 2021-10-30 1656 W9RE   59   04 IZ0OTV 59   15 
QSO: 21218 PH 2021-10-30 1656 W9RE   59   04 OK2D   59   15 
QSO: 21218 PH 2021-10-30 1657 W9RE   59   04 I4FGG  59   15 
QSO: 21218 PH 2021-10-30 1657 W9RE   59   04 EF1X   59   14 
QSO: 21218 PH 2021-10-30 1658 W9RE   59   04 EA1FCR 59   14 
QSO: 21218 PH 2021-10-30 1658 W9RE   59   04 TM3Z   59   14 
QSO: 21218 PH 2021-10-30 1658 W9RE   59   04 F4HGU  59   14 
QSO: 21218 PH 2021-10-30 1659 W9RE   59   04 SQ6H   59   15 
QSO: 21218 PH 2021-10-30 1659 W9RE   59   04 SN6W   59   15 
QSO: 21218 PH 2021-10-30 1659 W9RE   59   04 EA1BDX 59   14 
QSO: 21218 PH 2021-10-30 1700 W9RE   59   04 HA2E   59   15 
QSO: 21218 PH 2021-10-30 1700 W9RE   59   04 G6XX   59   14 
QSO: 21218 PH 2021-10-30 1700 W9RE   59   04 M0HFC  59   14 
QSO: 21218 PH 2021-10-30 1700 W9RE   59   04 F4ETG  59   14 
QSO: 21218 PH 2021-10-30 1701 W9RE   59   04 IK7JNM 59   15 
QSO: 21218 PH 2021-10-30 1701 W9RE   59   04 F4HRM  59   14 
QSO: 21218 PH 2021-10-30 1701 W9RE   59   04 DF2FM  59   14 
QSO: 21218 PH 2021-10-30 1702 W9RE   59   04 EA7I   59   14 
QSO: 21218 PH 2021-10-30 1702 W9RE   59   04 S51JQ  59   15 
QSO: 21218 PH 2021-10-30 1702 W9RE   59   04 EE2A   59   14 
QSO: 21218 PH 2021-10-30 1703 W9RE   59   04 EA5W   59   14 
QSO: 21218 PH 2021-10-30 1703 W9RE   59   04 F6AJU  59   14 
QSO: 21218 PH 2021-10-30 1703 W9RE   59   04 SP3HLM 59   15 
QSO: 21218 PH 2021-10-30 1704 W9RE   59   04 DO5NU  59   14 
QSO: 21218 PH 2021-10-30 1704 W9RE   59   04 DH9FAC 59   14 
QSO: 21218 PH 2021-10-30 1705 W9RE   59   04 ED3D   59   14 
QSO: 21218 PH 2021-10-30 1705 W9RE   59   04 M0JTL  59   14 
QSO: 21218 PH 2021-10-30 1706 W9RE   59   04 DM3F   59   14 
QSO: 21218 PH 2021-10-30 1706 W9RE   59   04 F4HGF  59   14 
QSO: 21218 PH 2021-10-30 1707 W9RE   59   04 IB9T   59   15 
QSO: 21218 PH 2021-10-30 1707 W9RE   59   04 HB9DCM 59   14 
QSO: 21218 PH 2021-10-30 1708 W9RE   59   04 F8FLK  59   14 
QSO: 21218 PH 2021-10-30 1709 W9RE   59   04 KH7M   59   31 
QSO: 21218 PH 2021-10-30 1709 W9RE   59   04 VY2OM  59   05 
QSO: 21218 PH 2021-10-30 1710 W9RE   59   04 PB0P   59   14 
QSO: 21218 PH 2021-10-30 1711 W9RE   59   04 EA3KN  59   14 
QSO: 21218 PH 2021-10-30 1712 W9RE   59   04 DL7BF  59   14 
QSO: 21218 PH 2021-10-30 1712 W9RE   59   04 VE2YJ  59   05 
QSO: 21218 PH 2021-10-30 1714 W9RE   59   04 HB9CGL 59   14 
QSO: 21218 PH 2021-10-30 1714 W9RE   59   04 PA1CC  59   14 
QSO: 21218 PH 2021-10-30 1714 W9RE   59   04 DK7A   59   14 
QSO: 21218 PH 2021-10-30 1714 W9RE   59   04 DJ3GG  59   14 
QSO: 21218 PH 2021-10-30 1715 W9RE   59   04 DL5CK  59   14 
QSO: 21218 PH 2021-10-30 1715 W9RE   59   04 ED7O   59   14 
QSO: 21218 PH 2021-10-30 1716 W9RE   59   04 DK2WU  59   14 
QSO: 21218 PH 2021-10-30 1718 W9RE   59   04 EA4DGZ 59   14 
QSO: 28461 PH 2021-10-30 1721 W9RE   59   04 CE4JZO 59   12 
QSO: 28467 PH 2021-10-30 1721 W9RE   59   04 CB1C   59   12 
QSO: 28472 PH 2021-10-30 1722 W9RE   59   04 PT5J   59   11 
QSO: 28478 PH 2021-10-30 1723 W9RE   59   04 LW7DX  59   13 
QSO: 28481 PH 2021-10-30 1723 W9RE   59   04 PY3PA  59   11 
QSO: 28484 PH 2021-10-30 1723 W9RE   59   04 PY1GQ  59   11 
QSO: 28485 PH 2021-10-30 1723 W9RE   59   04 PX2A   59   11 
QSO: 28488 PH 2021-10-30 1724 W9RE   59   04 OA4SS  59   10 
QSO: 28494 PH 2021-10-30 1725 W9RE   59   04 HD8R   59   10 
QSO: 28499 PH 2021-10-30 1725 W9RE   59   04 PY1XA  59   11 
QSO: 28511 PH 2021-10-30 1726 W9RE   59   04 LT7F   59   13 
QSO: 28518 PH 2021-10-30 1727 W9RE   59   04 PU5ABB 59   11 
QSO: 28522 PH 2021-10-30 1727 W9RE   59   04 CE2SCZ 59   12 
QSO: 28524 PH 2021-10-30 1728 W9RE   59   04 ZP5AA  59   11 
QSO: 28526 PH 2021-10-30 1729 W9RE   59   04 CX5UA  59   13 
QSO: 28529 PH 2021-10-30 1729 W9RE   59   04 PU2OYT 59   11 
QSO: 28534 PH 2021-10-30 1730 W9RE   59   04 LU7MT  59   13 
QSO: 28537 PH 2021-10-30 1730 W9RE   59   04 PP5HA  59   11 
QSO: 28542 PH 2021-10-30 1731 W9RE   59   04 LR7D   59   13 
QSO: 28547 PH 2021-10-30 1731 W9RE   59   04 CX2BAH 59   13 
QSO: 28555 PH 2021-10-30 1732 W9RE   59   04 LT6M   59   13 
QSO: 28567 PH 2021-10-30 1732 W9RE   59   04 3G4K   59   12 
QSO: 28564 PH 2021-10-30 1732 W9RE   59   04 PU1JSV 59   11 
QSO: 28322 PH 2021-10-30 1733 W9RE   59   04 PY3KN  59   11 
QSO: 28329 PH 2021-10-30 1734 W9RE   59   04 CE6CGX 59   12 
QSO: 28341 PH 2021-10-30 1734 W9RE   59   04 CX2CC  59   13 
QSO: 28344 PH 2021-10-30 1735 W9RE   59   04 ZZ2T   59   11 
QSO: 28347 PH 2021-10-30 1736 W9RE   59   04 PP5TG  59   11 
QSO: 28347 PH 2021-10-30 1737 W9RE   59   04 CB6LR  59   12 
QSO: 28347 PH 2021-10-30 1738 W9RE   59   04 PU3ELH 59   11 
QSO: 28347 PH 2021-10-30 1739 W9RE   59   04 PY3DX  59   11 
QSO: 28347 PH 2021-10-30 1740 W9RE   59   04 PU2RTO 59   11 
QSO: 28349 PH 2021-10-30 1741 W9RE   59   04 PY2SBY 59   11 
QSO: 28354 PH 2021-10-30 1742 W9RE   59   04 W8PR   59   04 
QSO: 28361 PH 2021-10-30 1745 W9RE   59   04 PY2SHA 59   11 
QSO: 28364 PH 2021-10-30 1746 W9RE   59   04 PY2YU  59   11 
QSO: 28374 PH 2021-10-30 1747 W9RE   59   04 PU5DPL 59   11 
QSO: 28377 PH 2021-10-30 1748 W9RE   59   04 PY2KC  59   11 
QSO: 28384 PH 2021-10-30 1749 W9RE   59   04 PU2UAF 59   11 
QSO: 28387 PH 2021-10-30 1750 W9RE   59   04 PY2EX  59   11 
QSO: 28389 PH 2021-10-30 1750 W9RE   59   04 PY1NS  59   11 
QSO: 28393 PH 2021-10-30 1751 W9RE   59   04 ZV1T   59   11 
QSO: 28395 PH 2021-10-30 1752 W9RE   59   04 PU2WDX 59   11 
QSO: 28398 PH 2021-10-30 1753 W9RE   59   04 HP3SS  59   07 
QSO: 28401 PH 2021-10-30 1754 W9RE   59   04 YV6BXN 59   09 
QSO: 28407 PH 2021-10-30 1756 W9RE   59   04 XQ5ME  59   12 
QSO: 28409 PH 2021-10-30 1757 W9RE   59   04 PU2SDX 59   11 
QSO: 28412 PH 2021-10-30 1758 W9RE   59   04 PU2RIN 59   11 
QSO: 28416 PH 2021-10-30 1758 W9RE   59   04 PJ2T   59   09 
QSO: 28419 PH 2021-10-30 1759 W9RE   59   04 K7SS   59   03 
QSO: 28421 PH 2021-10-30 1800 W9RE   59   04 PV2K   59   11 
QSO: 28424 PH 2021-10-30 1801 W9RE   59   04 9Z4Y   59   09 
QSO: 28425 PH 2021-10-30 1802 W9RE   59   04 LU3HIP 59   13 
QSO: 28429 PH 2021-10-30 1803 W9RE   59   04 YV5RAB 59   09 
QSO: 28430 PH 2021-10-30 1803 W9RE   59   04 ZP6RAI 59   11 
QSO: 28437 PH 2021-10-30 1804 W9RE   59   04 PJ4K   59   09 
QSO: 28438 PH 2021-10-30 1805 W9RE   59   04 TO7O   59   08 
QSO: 28441 PH 2021-10-30 1806 W9RE   59   04 LU1VYL 59   13 
QSO: 28444 PH 2021-10-30 1807 W9RE   59   04 NP4ET  59   08 
QSO: 28447 PH 2021-10-30 1808 W9RE   59   04 PY2GM  59   11 
QSO: 28449 PH 2021-10-30 1809 W9RE   59   04 PY2CP  59   11 
QSO: 28454 PH 2021-10-30 1810 W9RE   59   04 ZZ5K   59   11 
QSO: 28456 PH 2021-10-30 1810 W9RE   59   04 LO7H   59   13 
QSO: 28469 PH 2021-10-30 1812 W9RE   59   04 L33M   59   13 
QSO: 28477 PH 2021-10-30 1813 W9RE   59   04 CE2LE  59   12 
QSO: 28480 PH 2021-10-30 1813 W9RE   59   04 CE4CBJ 59   12 
QSO: 28491 PH 2021-10-30 1814 W9RE   59   04 PY1AN  59   11 
QSO: 28499 PH 2021-10-30 1818 W9RE   59   04 LU7ADC 59   13 
QSO: 28497 PH 2021-10-30 1819 W9RE   59   04 HP9SAM 59   07 
QSO: 28508 PH 2021-10-30 1821 W9RE   59   04 FY5KE  59   09 
QSO: 28545 PH 2021-10-30 1822 W9RE   59   04 WP3C   59   08 
QSO: 28550 PH 2021-10-30 1823 W9RE   59   04 TI7/N5EOC 59   07 
QSO: 28561 PH 2021-10-30 1825 W9RE   59   04 PY4ARS 59   11 
QSO: 28561 PH 2021-10-30 1826 W9RE   59   04 VE3CHO 59   04 
QSO: 28561 PH 2021-10-30 1826 W9RE   59   04 PY2XYZ 59   11 
QSO: 28561 PH 2021-10-30 1826 W9RE   59   04 PU2RDB 59   11 
QSO: 14339 PH 2021-10-30 1828 W9RE   59   04 DL2CC  59   14 
QSO: 14335 PH 2021-10-30 1829 W9RE   59   04 OK5Z   59   15 
QSO: 14334 PH 2021-10-30 1829 W9RE   59   04 OL9Z   59   15 
QSO: 14331 PH 2021-10-30 1830 W9RE   59   04 II9P   59   15 
QSO: 14330 PH 2021-10-30 1830 W9RE   59   04 S53M   59   15 
QSO: 14322 PH 2021-10-30 1831 W9RE   59   04 DP7D   59   14 
QSO: 14314 PH 2021-10-30 1833 W9RE   59   04 OM0M   59   15 
QSO: 14313 PH 2021-10-30 1834 W9RE   59   04 OL50DJ 59   15 
QSO: 14310 PH 2021-10-30 1834 W9RE   59   04 IZ1GCV 59   15 
QSO: 14303 PH 2021-10-30 1836 W9RE   59   04 S59CM  59   15 
QSO: 14294 PH 2021-10-30 1839 W9RE   59   04 HB9TOC 59   14 
QSO: 14294 PH 2021-10-30 1839 W9RE   59   04 CR6P   59   14 
QSO: 14288 PH 2021-10-30 1840 W9RE   59   04 S51DX  59   15 
QSO: 14286 PH 2021-10-30 1841 W9RE   59   04 VE6SV  59   04 
QSO: 14286 PH 2021-10-30 1841 W9RE   59   04 MD4K   59   14 
QSO: 14282 PH 2021-10-30 1841 W9RE   59   04 OM7JG  59   15 
QSO: 14279 PH 2021-10-30 1842 W9RE   59   04 J42L   59   20 
QSO: 14278 PH 2021-10-30 1844 W9RE   59   04 F8KCF  59   14 
