START-OF-LOG: 3.0
CREATED-BY: ua9qcq-yuri-gagarin-dx-ubn-downloader
CONTEST: YURI-GAGARIN-DX
CALLSIGN: RG61PP
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-ASSISTED: 
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: 
CATEGORY-POWER: 
OPERATORS: R2BW, R3DCB, RA1ZZ, RA3ATX, RX3APM, RT5C, RN2FA, RN5M, RK6MC
QSO: 21270 PH 2023-04-09 1737 RG61PP        59  YG     G4OBB         59  27    
QSO: 21270 PH 2023-04-09 1737 RG61PP        59  YG     M0BQH         59  27    
QSO: 21270 PH 2023-04-09 1737 RG61PP        59  YG     N1DRS         59  08    
QSO: 21270 PH 2023-04-09 1738 RG61PP        59  YG     N1RR          59  08    
QSO: 21270 PH 2023-04-09 1739 RG61PP        59  YG     DL0AH         59  28    
QSO: 21270 PH 2023-04-09 1740 RG61PP        59  YG     F5SSL         59  27    
QSO:  7036 CW 2023-04-09 1741 RG61PP        599 YG     DG0KS         599 28    
QSO:  7036 CW 2023-04-09 1741 RG61PP        599 YG     IK4RVY        599 28    
QSO:  7036 CW 2023-04-09 1741 RG61PP        599 YG     OM4O          599 28    
QSO: 21272 PH 2023-04-09 1742 RG61PP        59  YG     M7KAL         59  27    
QSO: 14211 PH 2023-04-09 1742 RG61PP        59  YG     IZ6MOS        59  28    
QSO: 21272 PH 2023-04-09 1742 RG61PP        59  YG     VE3XT         59  04    
QSO: 14211 PH 2023-04-09 1743 RG61PP        59  YG     S56AM         59  28    
QSO: 14211 PH 2023-04-09 1745 RG61PP        59  YG     2W1KWK        59  27    
QSO:  7029 CW 2023-04-09 1746 RG61PP        599 YG     RG5G          599 29    
QSO:  7029 CW 2023-04-09 1747 RG61PP        599 YG     RA3DSV        599 29    
QSO: 14211 PH 2023-04-09 1747 RG61PP        59  YG     M3SRY         59  27    
QSO:  7029 CW 2023-04-09 1747 RG61PP        599 YG     R6AF          599 29    
QSO:  7029 CW 2023-04-09 1747 RG61PP        599 YG     R7NQ          599 29    
QSO:  7029 CW 2023-04-09 1748 RG61PP        599 YG     EA2DDE        599 37    
QSO: 21274 PH 2023-04-09 1748 RG61PP        59  YG     NU7L          59  06    
QSO: 14211 PH 2023-04-09 1748 RG61PP        59  YG     IW2EPE        59  28    
QSO:  7029 CW 2023-04-09 1748 RG61PP        599 YG     R2DEM         599 29    
QSO: 21274 PH 2023-04-09 1749 RG61PP        59  YG     N1SST         59  08    
QSO:  7151 PH 2023-04-09 1749 RG61PP        59  YG     RT2C          59  CU    
QSO:  7029 CW 2023-04-09 1749 RG61PP        599 YG     UA9AX         599 30    
QSO:  7029 CW 2023-04-09 1750 RG61PP        599 YG     HA5MIG        599 28    
QSO:  7029 CW 2023-04-09 1750 RG61PP        599 YG     RL5A          599 29    
QSO:  7029 CW 2023-04-09 1751 RG61PP        599 YG     HA1AH         599 28    
QSO: 21274 PH 2023-04-09 1751 RG61PP        59  YG     K9ECE         59  08    
QSO: 21274 PH 2023-04-09 1752 RG61PP        59  YG     WA2LIO        59  08    
QSO:  7029 CW 2023-04-09 1752 RG61PP        599 YG     RU5K          599 29    
QSO:  7029 CW 2023-04-09 1752 RG61PP        599 YG     UA3PP         599 29    
QSO: 21274 PH 2023-04-09 1752 RG61PP        59  YG     AE4TG         59  08    
QSO: 14211 PH 2023-04-09 1752 RG61PP        59  YG     G0XJS         59  27    
QSO: 21274 PH 2023-04-09 1753 RG61PP        59  YG     K2BMI         59  08    
QSO:  7029 CW 2023-04-09 1753 RG61PP        599 YG     RO9A          599 30    
QSO:  7029 CW 2023-04-09 1753 RG61PP        599 YG     9A5CW         599 28    
QSO: 21274 PH 2023-04-09 1754 RG61PP        59  YG     VE3MYO        59  04    
QSO: 21274 PH 2023-04-09 1755 RG61PP        59  YG     GI0UQK        59  27    
QSO:  7029 CW 2023-04-09 1756 RG61PP        599 YG     RM1F          599 29    
QSO: 21274 PH 2023-04-09 1756 RG61PP        59  YG     KG7KOS        59  06    
QSO: 21274 PH 2023-04-09 1756 RG61PP        59  YG     K4WNM         59  08    
QSO:  3519 CW 2023-04-09 1757 RG61PP        599 YG     EU1AI         599 29    
QSO:  3519 CW 2023-04-09 1757 RG61PP        599 YG     RN7A          599 29    
QSO: 21274 PH 2023-04-09 1757 RG61PP        59  YG     LU2FB         59  14    
QSO:  7068 PH 2023-04-09 1757 RG61PP        59  YG     UA4PN         59  30    
QSO:  7086 PH 2023-04-09 1758 RG61PP        59  YG     YU7KW         59  28    
QSO: 21274 PH 2023-04-09 1759 RG61PP        59  YG     VE3JGO        59  04    
QSO:  3519 CW 2023-04-09 1759 RG61PP        599 YG     UA6LCJ        599 29    
QSO: 21274 PH 2023-04-09 1759 RG61PP        59  YG     M0KKI         59  27    
QSO: 21274 PH 2023-04-09 1800 RG61PP        59  YG     M1AOB         59  27    
QSO:  3519 CW 2023-04-09 1800 RG61PP        599 YG     UA6Y          599 29    
QSO: 14019 CW 2023-04-09 1800 RG61PP        599 YG     OU2W          599 18    
QSO: 14018 CW 2023-04-09 1801 RG61PP        599 29     K1LZ          599 08    
QSO: 21274 PH 2023-04-09 1801 RG61PP        59  YG     K9ECE         59  08    
QSO:  3519 CW 2023-04-09 1801 RG61PP        599 YG     PA0JNH        599 27    
QSO: 21274 PH 2023-04-09 1802 RG61PP        59  YG     M7AKW         59  27    
QSO:  3519 CW 2023-04-09 1802 RG61PP        599 YG     RN5AA         599 29    
QSO: 21274 PH 2023-04-09 1802 RG61PP        59  YG     KC8CC         59  08    
QSO:  3519 CW 2023-04-09 1802 RG61PP        599 YG     IV3IPS        599 28    
QSO: 21274 PH 2023-04-09 1803 RG61PP        59  YG     K4TKT         59  08    
QSO: 21274 PH 2023-04-09 1803 RG61PP        59  YG     IK5UYY        59  28    
QSO:  7026 CW 2023-04-09 1804 RG61PP        599 YG     S58M          599 28    
QSO:  3519 CW 2023-04-09 1804 RG61PP        599 YG     R108M         599 RG    
QSO: 21274 PH 2023-04-09 1804 RG61PP        59  YG     EA3IKW        59  37    
QSO:  3519 CW 2023-04-09 1805 RG61PP        599 YG     UA9XO         599 20    
QSO: 21274 PH 2023-04-09 1805 RG61PP        59  YG     KG4GTR        59  08    
QSO:  3519 CW 2023-04-09 1806 RG61PP        599 YG     RT0O          599 32    
QSO: 21274 PH 2023-04-09 1806 RG61PP        59  YG     2E0IHS        59  27    
QSO: 21274 PH 2023-04-09 1807 RG61PP        59  YG     EA3IKW        59  37    
QSO: 21274 PH 2023-04-09 1807 RG61PP        59  YG     WA2UUS        59  08    
QSO:  1831 CW 2023-04-09 1808 RG61PP        599 YG     RM8W/3        599 29    
QSO: 21274 PH 2023-04-09 1809 RG61PP        59  YG     WB2EVC        59  08    
QSO:  7028 CW 2023-04-09 1810 RG61PP        599 YG     R6DM          599 29    
QSO:  7028 CW 2023-04-09 1810 RG61PP        599 YG     RK2M          599 29    
QSO: 21274 PH 2023-04-09 1810 RG61PP        59  YG     WB4NQF        59  08    
QSO:  1831 CW 2023-04-09 1811 RG61PP        599 YG     RX3MM         599 29    
QSO:  1831 CW 2023-04-09 1811 RG61PP        599 YG     RA3PN         599 29    
QSO:  1831 CW 2023-04-09 1812 RG61PP        599 YG     RK2M          599 29    
QSO:  1831 CW 2023-04-09 1812 RG61PP        599 YG     YO8WW         599 28    
QSO: 21274 PH 2023-04-09 1812 RG61PP        59  YG     VE4WAT        59  03    
QSO:  1831 CW 2023-04-09 1813 RG61PP        599 YG     RA3FD         599 29    
QSO: 21274 PH 2023-04-09 1813 RG61PP        59  YG     VA3ABA        59  04    
QSO: 21274 PH 2023-04-09 1814 RG61PP        59  YG     AA1UC         59  08    
QSO: 21274 PH 2023-04-09 1814 RG61PP        59  YG     KF0HCN        59  07    
QSO: 21274 PH 2023-04-09 1815 RG61PP        59  YG     K4MDI         59  02    
QSO:  1831 CW 2023-04-09 1815 RG61PP        599 YG     RL3F          599 29    
QSO:  1831 CW 2023-04-09 1816 RG61PP        599 YG     UA4FER        599 29    
QSO:  1831 CW 2023-04-09 1817 RG61PP        599 YG     R2SW          599 29    
QSO:  1831 CW 2023-04-09 1818 RG61PP        599 YG     RA1TM         599 29    
QSO: 21274 PH 2023-04-09 1818 RG61PP        59  YG     W3AJL         59  08    
QSO:  1831 CW 2023-04-09 1818 RG61PP        599 YG     DL8DWW        599 28    
QSO: 21274 PH 2023-04-09 1819 RG61PP        59  YG     N4KCD         59  08    
QSO:  1831 CW 2023-04-09 1819 RG61PP        599 YG     RN5AA         599 29    
QSO:  1831 CW 2023-04-09 1819 RG61PP        599 YG     RO9O          599 31    
QSO:  1831 CW 2023-04-09 1820 RG61PP        599 YG     RV3ZN         599 29    
QSO: 21274 PH 2023-04-09 1820 RG61PP        59  YG     N1SOH         59  08    
QSO: 21274 PH 2023-04-09 1820 RG61PP        59  YG     NX7Y          59  07    
QSO: 21274 PH 2023-04-09 1820 RG61PP        59  YG     K4ONC         59  08    
QSO: 21274 PH 2023-04-09 1822 RG61PP        59  YG     KC3RHQ        59  08    
QSO: 21274 PH 2023-04-09 1823 RG61PP        59  YG     KJ4JPV        59  08    
QSO:  1831 CW 2023-04-09 1824 RG61PP        599 YG     RN4HAB        599 30    
QSO: 21274 PH 2023-04-09 1824 RG61PP        59  YG     XE2PMG        59  10    
QSO:  7035 CW 2023-04-09 1824 RG61PP        599 YG     UA1CIO        599 29    
QSO:  7035 CW 2023-04-09 1826 RG61PP        599 YG     YO8DOH        599 28    
QSO:  3600 PH 2023-04-09 1827 RG61PP        59  YG     U4MIR         59  CV    
QSO:  3608 PH 2023-04-09 1829 RG61PP        59  YG     RM5F          59  29    
QSO:  1861 PH 2023-04-09 1829 RG61PP        59  YG     UA4FCO        59  29    
QSO:  1861 PH 2023-04-09 1829 RG61PP        59  YG     RW0A          59  SA    
QSO:  1861 PH 2023-04-09 1830 RG61PP        59  YG     R2RZ          59  29    
QSO:  1861 PH 2023-04-09 1831 RG61PP        59  YG     R3RZ          59  29    
QSO:  7038 CW 2023-04-09 1831 RG61PP        599 YG     RD1A/MM       599 75    
QSO:  3610 PH 2023-04-09 1831 RG61PP        59  YG     RN3RQ         59  29    
QSO:  1861 PH 2023-04-09 1831 RG61PP        59  YG     RC6AC         59  29    
QSO:  1861 PH 2023-04-09 1831 RG61PP        59  YG     RA9SDT        59  30    
QSO:  3610 PH 2023-04-09 1831 RG61PP        59  YG     OM6APR        59  28    
QSO:  3610 PH 2023-04-09 1832 RG61PP        59  YG     R0AH          59  32    
QSO:  3610 PH 2023-04-09 1832 RG61PP        59  YG     RD1AH         59  29    
QSO:  1861 PH 2023-04-09 1832 RG61PP        59  YG     R2VA          59  PC    
QSO:  7022 CW 2023-04-09 1832 RG61PP        599 YG     UG3A          599 29    
QSO:  3610 PH 2023-04-09 1833 RG61PP        59  YG     HA7UI         59  28    
QSO:  3610 PH 2023-04-09 1833 RG61PP        59  YG     RL9M          59  30    
QSO:  3610 PH 2023-04-09 1833 RG61PP        59  YG     RZ9L          59  30    
QSO:  3610 PH 2023-04-09 1834 RG61PP        59  YG     R2RZ          59  29    
QSO:  7022 CW 2023-04-09 1834 RG61PP        599 YG     DL3ANK        599 28    
QSO:  7022 CW 2023-04-09 1834 RG61PP        599 YG     RA6WF         599 29    
QSO:  7022 CW 2023-04-09 1834 RG61PP        599 YG     UA4CNJ        599 29    
QSO:  7022 CW 2023-04-09 1835 RG61PP        599 YG     UA4Z          599 29    
QSO:  3610 PH 2023-04-09 1835 RG61PP        59  YG     R6DCF         59  29    
QSO:  3610 PH 2023-04-09 1836 RG61PP        59  YG     UA4PN         59  30    
QSO:  7022 CW 2023-04-09 1836 RG61PP        599 YG     UA9LV         599 30    
QSO:  3610 PH 2023-04-09 1837 RG61PP        59  YG     LZ1MOD        59  28    
QSO:  7022 CW 2023-04-09 1837 RG61PP        599 YG     YT1A          599 28    
QSO:  7022 CW 2023-04-09 1837 RG61PP        599 YG     YO4RIW        599 28    
QSO:  3610 PH 2023-04-09 1838 RG61PP        59  YG     RC6AC         59  29    
QSO:  1831 CW 2023-04-09 1839 RG61PP        599 YG     UA4PBT        599 29    
QSO:  1831 CW 2023-04-09 1839 RG61PP        599 YG     R6HV          599 29    
QSO:  3522 CW 2023-04-09 1840 RG61PP        599 YG     RA9DZ         599 30    
QSO:  3522 CW 2023-04-09 1840 RG61PP        599 YG     RC7LS         599 29    
QSO:  3522 CW 2023-04-09 1841 RG61PP        599 YG     UN7FW         599 31    
QSO:  3522 CW 2023-04-09 1841 RG61PP        599 YG     EW8OM         599 29    
QSO:  1831 CW 2023-04-09 1841 RG61PP        599 YG     DL8WN         599 28    
QSO:  3522 CW 2023-04-09 1841 RG61PP        599 YG     SP2R          599 28    
QSO:  3522 CW 2023-04-09 1841 RG61PP        599 YG     R3DCX         599 29    
QSO:  3522 CW 2023-04-09 1842 RG61PP        599 YG     RL3F          599 29    
QSO:  3522 CW 2023-04-09 1842 RG61PP        599 YG     RO9O          599 31    
QSO:  3522 CW 2023-04-09 1842 RG61PP        599 YG     RK7X          599 29    
QSO:  3522 CW 2023-04-09 1843 RG61PP        599 YG     RA4CL         599 29    
QSO:  1831 CW 2023-04-09 1843 RG61PP        599 YG     RM5F          599 29    
QSO:  3522 CW 2023-04-09 1843 RG61PP        599 YG     RA3VE         599 29    
QSO:  3522 CW 2023-04-09 1844 RG61PP        599 YG     RK7X          599 29    
QSO:  3522 CW 2023-04-09 1844 RG61PP        599 YG     RX3MM         599 29    
QSO:  3522 CW 2023-04-09 1844 RG61PP        599 YG     RK3V          599 29    
QSO:  7110 PH 2023-04-09 1846 RG61PP        59  YG     9A5CW         59  28    
QSO:  3522 CW 2023-04-09 1847 RG61PP        599 YG     RA4CBN        599 29    
QSO:  3522 CW 2023-04-09 1848 RG61PP        599 YG     DL2YCK        599 28    
QSO:  3522 CW 2023-04-09 1848 RG61PP        599 YG     DM4AO         599 28    
QSO:  3522 CW 2023-04-09 1848 RG61PP        599 YG     SV1IU         599 28    
QSO:  3522 CW 2023-04-09 1849 RG61PP        599 YG     UG4A          599 29    
QSO:  3522 CW 2023-04-09 1850 RG61PP        599 YG     9A3YT         599 28    
QSO:  3522 CW 2023-04-09 1850 RG61PP        599 YG     RN4HAB        599 30    
QSO:  3522 CW 2023-04-09 1850 RG61PP        599 YG     RT4Q          599 29    
QSO:  1831 CW 2023-04-09 1853 RG61PP        599 YG     UI7D          599 29    
QSO:  1831 CW 2023-04-09 1853 RG61PP        599 YG     RN6MA         599 29    
QSO: 14195 PH 2023-04-09 1854 RG61PP        59  YG     OE5JMH        59  28    
QSO: 14195 PH 2023-04-09 1854 RG61PP        59  YG     M0JYH         59  27    
QSO: 14195 PH 2023-04-09 1855 RG61PP        59  YG     W2GGI         59  08    
QSO:  1823 CW 2023-04-09 1855 RG61PP        599 YG     UA3VRV        599 29    
QSO: 14195 PH 2023-04-09 1856 RG61PP        59  YG     S57RO         59  28    
QSO:  1854 PH 2023-04-09 1856 RG61PP        59  YG     R4RB          59  30    
QSO: 14195 PH 2023-04-09 1856 RG61PP        59  YG     UI7D          59  29    
QSO: 14195 PH 2023-04-09 1857 RG61PP        59  YG     R108M         59  RG    
QSO: 14195 PH 2023-04-09 1857 RG61PP        59  YG     K0OP          59  08    
QSO:  1849 PH 2023-04-09 1857 RG61PP        59  YG     RC5Z          59  29    
QSO: 14195 PH 2023-04-09 1858 RG61PP        59  YG     W1BRU         59  08    
QSO: 14195 PH 2023-04-09 1858 RG61PP        59  YG     IK3ZBA        59  28    
QSO:  1863 PH 2023-04-09 1858 RG61PP        59  YG     U4MIR         59  CV    
QSO: 14195 PH 2023-04-09 1859 RG61PP        59  YG     KO4MZD        59  08    
QSO: 14195 PH 2023-04-09 1859 RG61PP        59  YG     G0AJZ         59  27    
QSO: 14195 PH 2023-04-09 1900 RG61PP        59  YG     KF0MDF        59  07    
QSO: 14195 PH 2023-04-09 1902 RG61PP        59  YG     DB4OS         59  28    
QSO: 14195 PH 2023-04-09 1902 RG61PP        59  YG     VE9ML         59  09    
QSO: 14195 PH 2023-04-09 1902 RG61PP        59  YG     NF2Q          59  08    
QSO:  3515 CW 2023-04-09 1903 RG61PP        599 YG     PA3DZM        599 27    
QSO: 14195 PH 2023-04-09 1903 RG61PP        59  YG     AJ4EZ         59  08    
QSO:  3515 CW 2023-04-09 1903 RG61PP        599 YG     D1M           599 29    
QSO:  3519 CW 2023-04-09 1905 RG61PP        599 YG     UA4CNJ        599 29    
QSO:  3519 CW 2023-04-09 1905 RG61PP        599 YG     RA6FUZ        599 29    
QSO:  3519 CW 2023-04-09 1905 RG61PP        599 YG     R6AF          599 29    
QSO:  3519 CW 2023-04-09 1906 RG61PP        599 YG     PC1PM         599 27    
QSO: 14195 PH 2023-04-09 1906 RG61PP        59  YG     KB5QBQ        59  07    
QSO:  3519 CW 2023-04-09 1906 RG61PP        599 YG     OT7J          599 27    
QSO: 14195 PH 2023-04-09 1906 RG61PP        59  YG     IU0LRV        59  28    
QSO:  3519 CW 2023-04-09 1907 RG61PP        599 YG     UA6G          599 29    
QSO: 14195 PH 2023-04-09 1907 RG61PP        59  YG     NN2D          59  08    
QSO: 14195 PH 2023-04-09 1907 RG61PP        59  YG     VE6ACR        59  02    
QSO: 14195 PH 2023-04-09 1908 RG61PP        59  YG     9A5CW         59  28    
QSO: 14195 PH 2023-04-09 1909 RG61PP        59  YG     AA8XN         59  08    
QSO:  1824 CW 2023-04-09 1910 RG61PP        599 YG     DL5YYM        599 28    
QSO: 14195 PH 2023-04-09 1910 RG61PP        59  YG     EB3CJR        59  37    
QSO:  1829 CW 2023-04-09 1911 RG61PP        599 YG     RW1A          599 29    
QSO: 14195 PH 2023-04-09 1911 RG61PP        59  YG     GB0CHC        59  27    
QSO:  1828 CW 2023-04-09 1911 RG61PP        599 YG     F5IN          599 27    
QSO: 14195 PH 2023-04-09 1911 RG61PP        59  YG     KE8EZN        59  08    
QSO: 14195 PH 2023-04-09 1912 RG61PP        59  YG     K3JSQ         59  08    
QSO: 14195 PH 2023-04-09 1913 RG61PP        59  YG     N1SOH         59  08    
QSO: 14195 PH 2023-04-09 1913 RG61PP        59  YG     KE8UAD        59  08    
QSO:  1829 CW 2023-04-09 1913 RG61PP        599 YG     R3OM          599 29    
QSO:  1829 CW 2023-04-09 1914 RG61PP        599 YG     RA9MA         599 30    
QSO: 14195 PH 2023-04-09 1914 RG61PP        59  YG     KT8R          59  08    
QSO: 14195 PH 2023-04-09 1914 RG61PP        59  YG     KG9G          59  08    
QSO:  1829 CW 2023-04-09 1915 RG61PP        599 YG     F6IFJ         599 27    
QSO: 14195 PH 2023-04-09 1915 RG61PP        59  YG     G1DPI         59  27    
QSO: 14195 PH 2023-04-09 1915 RG61PP        59  YG     IK2CRY        59  28    
QSO: 14195 PH 2023-04-09 1916 RG61PP        59  YG     VE5IV         59  03    
QSO: 14195 PH 2023-04-09 1916 RG61PP        59  YG     W4RXK         59  08    
QSO: 14195 PH 2023-04-09 1917 RG61PP        59  YG     OZ2AIN        59  18    
QSO: 14195 PH 2023-04-09 1918 RG61PP        59  YG     G4DBL         59  27    
QSO:  1864 PH 2023-04-09 1919 RG61PP        59  YG     RZ3DZI        59  29    
QSO: 14195 PH 2023-04-09 1919 RG61PP        59  YG     KE8BYG        59  08    
QSO:  7035 CW 2023-04-09 1919 RG61PP        599 YG     R4II          599 29    
QSO:  7035 CW 2023-04-09 1919 RG61PP        599 YG     RN7A          599 29    
QSO: 14195 PH 2023-04-09 1919 RG61PP        59  YG     IU8PYC        59  28    
QSO:  7035 CW 2023-04-09 1919 RG61PP        599 YG     S57T          599 28    
QSO: 14195 PH 2023-04-09 1920 RG61PP        59  YG     WA2HQL        59  08    
QSO:  7035 CW 2023-04-09 1920 RG61PP        599 YG     UT7MR         599 29    
QSO:  7035 CW 2023-04-09 1920 RG61PP        599 YG     UA9XO         599 20    
QSO:  1864 PH 2023-04-09 1920 RG61PP        59  YG     R9MA          59  31    
QSO:  7035 CW 2023-04-09 1920 RG61PP        599 YG     SD4W          599 18    
QSO: 14195 PH 2023-04-09 1920 RG61PP        59  YG     KN4OWS        59  08    
QSO:  1864 PH 2023-04-09 1921 RG61PP        59  YG     UA4PN         59  30    
QSO:  7035 CW 2023-04-09 1921 RG61PP        599 YG     HB9CSM        599 28    
QSO:  7035 CW 2023-04-09 1921 RG61PP        599 YG     UA1AEA        599 29    
QSO:  7035 CW 2023-04-09 1922 RG61PP        599 YG     RA9SF         599 30    
QSO: 14195 PH 2023-04-09 1922 RG61PP        59  YG     VE7JBX        59  02    
QSO:  1855 PH 2023-04-09 1922 RG61PP        59  YG     RW1A          59  29    
QSO: 14195 PH 2023-04-09 1922 RG61PP        59  YG     W5HVO         59  07    
QSO:  7035 CW 2023-04-09 1923 RG61PP        599 YG     RU4PU         599 29    
QSO:  7035 CW 2023-04-09 1923 RG61PP        599 YG     R2KMO         599 29    
QSO:  1864 PH 2023-04-09 1923 RG61PP        59  YG     R3AAA         59  29    
QSO: 14195 PH 2023-04-09 1923 RG61PP        59  YG     WQ0A          59  07    
QSO: 14195 PH 2023-04-09 1924 RG61PP        59  YG     SV1QVA        59  28    
QSO:  7035 CW 2023-04-09 1924 RG61PP        599 YG     IK2SND        599 28    
QSO:  7035 CW 2023-04-09 1924 RG61PP        599 YG     UA3YDI        599 29    
QSO: 14195 PH 2023-04-09 1924 RG61PP        59  YG     VE6NAR        59  02    
