START-OF-LOG: 3.0
CALLSIGN: P49Y
CONTEST: CQ-WW-SSB
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY: CLASSIC
CLAIMED-SCORE: 5673206
NAME: Andrew L. Faber
LOCATION: DX
OPERATORS: AE6Y
CLUB: Northern California Contest Club
CERTIFICATE: NO
CREATED-BY: CQPWIN VER. 12.9
SOAPBOX: Score is well down from 2015, mainly due to 10m.  But great
SOAPBOX: stateside runs on 40-10 compensated.  Love the Classic category!
QSO: 21374 PH 2017-10-29 1935 P49Y          59  9      W9SUN         59     4
QSO: 21374 PH 2017-10-29 1935 P49Y          59  9      CO6HZ         59     8
QSO: 21374 PH 2017-10-29 1935 P49Y          59  9      KQ0C          59     4
QSO: 21374 PH 2017-10-29 1935 P49Y          59  9      KE0EVO        59     4
QSO: 21374 PH 2017-10-29 1936 P49Y          59  9      T42A          59     8
QSO: 21374 PH 2017-10-29 1936 P49Y          59  9      KB9NKM        59     4
QSO: 21374 PH 2017-10-29 1936 P49Y          59  9      W0PAN         59     3
QSO: 21374 PH 2017-10-29 1936 P49Y          59  9      W6OAT         59     3
QSO: 21374 PH 2017-10-29 1936 P49Y          59  9      W2GDJ         59     5
QSO: 21374 PH 2017-10-29 1937 P49Y          59  9      W8MHS         59     4
QSO: 21374 PH 2017-10-29 1937 P49Y          59  9      WA1N          59     5
QSO: 21374 PH 2017-10-29 1937 P49Y          59  9      KC9WAV        59     4
QSO: 21374 PH 2017-10-29 1937 P49Y          59  9      K3TN          59     5
QSO: 21374 PH 2017-10-29 1937 P49Y          59  9      NX2X          59     5
QSO: 21374 PH 2017-10-29 1937 P49Y          59  9      N3BUD         59     5
QSO: 21374 PH 2017-10-29 1937 P49Y          59  9      NA6O          59     3
QSO: 21374 PH 2017-10-29 1938 P49Y          59  9      K6RAH         59     4
QSO: 21374 PH 2017-10-29 1938 P49Y          59  9      VE4CEM        59     4
QSO: 21374 PH 2017-10-29 1938 P49Y          59  9      KK4AND        59     5
QSO: 21374 PH 2017-10-29 1938 P49Y          59  9      W2PSK         59     5
QSO: 21374 PH 2017-10-29 1938 P49Y          59  9      KB5AAB        59     4
QSO: 21374 PH 2017-10-29 1938 P49Y          59  9      N4DXS         59     5
QSO: 21374 PH 2017-10-29 1938 P49Y          59  9      N7AT          59     3
QSO: 21374 PH 2017-10-29 1939 P49Y          59  9      W4DML         59     4
QSO: 21374 PH 2017-10-29 1939 P49Y          59  9      W2OF          59     5
QSO: 21374 PH 2017-10-29 1939 P49Y          59  9      WA8CZD        59     4
QSO: 21374 PH 2017-10-29 1939 P49Y          59  9      CG5TLW        59     4
QSO: 21374 PH 2017-10-29 1940 P49Y          59  9      VA3XDU        59     4
QSO: 21374 PH 2017-10-29 1940 P49Y          59  9      K7MY          59     3
QSO: 21374 PH 2017-10-29 1940 P49Y          59  9      WS9M          59     5
QSO: 21374 PH 2017-10-29 1940 P49Y          59  9      NQ5M          59     4
QSO: 21374 PH 2017-10-29 1940 P49Y          59  9      KM4SII        59     5
QSO: 21374 PH 2017-10-29 1941 P49Y          59  9      N0QMQ         59     4
QSO: 21374 PH 2017-10-29 1941 P49Y          59  9      K0TLG         59     4
QSO: 21374 PH 2017-10-29 1941 P49Y          59  9      WA3DQS        59     5
QSO: 21374 PH 2017-10-29 1941 P49Y          59  9      N1DC          59     5
QSO: 21374 PH 2017-10-29 1941 P49Y          59  9      W0BM          59     4
QSO: 21374 PH 2017-10-29 1941 P49Y          59  9      N6CCL         59     3
QSO: 21374 PH 2017-10-29 1942 P49Y          59  9      N4JBN         59     4
QSO: 21374 PH 2017-10-29 1942 P49Y          59  9      WA4WKL        59     4
QSO: 21374 PH 2017-10-29 1942 P49Y          59  9      VA3WR         59     4
QSO: 21374 PH 2017-10-29 1942 P49Y          59  9      W7KNX         59     3
QSO: 21374 PH 2017-10-29 1942 P49Y          59  9      AC4G          59     4
QSO: 21374 PH 2017-10-29 1942 P49Y          59  9      KZ5J          59     4
QSO: 21374 PH 2017-10-29 1943 P49Y          59  9      NW5Q          59     4
QSO: 21374 PH 2017-10-29 1943 P49Y          59  9      AE4TH         59     4
QSO: 21374 PH 2017-10-29 1943 P49Y          59  9      VE8NSD        59     1
QSO: 21374 PH 2017-10-29 1943 P49Y          59  9      K9ARZ         59     4
QSO: 21374 PH 2017-10-29 1944 P49Y          59  9      W3SM          59     5
QSO: 21374 PH 2017-10-29 1944 P49Y          59  9      W0EAR         59     4
QSO: 21374 PH 2017-10-29 1944 P49Y          59  9      K0AD          59     4
QSO: 21374 PH 2017-10-29 1944 P49Y          59  9      K0OB          59     4
QSO: 21374 PH 2017-10-29 1944 P49Y          59  9      VE6NS         59     4
QSO: 21374 PH 2017-10-29 1944 P49Y          59  9      W6RKE         59     3
QSO: 21374 PH 2017-10-29 1944 P49Y          59  9      K8ZZU         59     4
QSO: 21374 PH 2017-10-29 1945 P49Y          59  9      N2HMM         59     5
QSO: 21374 PH 2017-10-29 1945 P49Y          59  9      W6TK          59     3
QSO: 21374 PH 2017-10-29 1945 P49Y          59  9      K4TDT         59     5
QSO: 21374 PH 2017-10-29 1945 P49Y          59  9      K8EAW         59     4
QSO: 21374 PH 2017-10-29 1946 P49Y          59  9      KZ5ED         59     5
QSO: 21374 PH 2017-10-29 1946 P49Y          59  9      VE4EV         59     4
QSO: 21374 PH 2017-10-29 1946 P49Y          59  9      K9UNY         59     4
QSO: 21374 PH 2017-10-29 1946 P49Y          59  9      VE7BYI        59     3
QSO: 21374 PH 2017-10-29 1946 P49Y          59  9      W7VO          59     3
QSO: 21374 PH 2017-10-29 1947 P49Y          59  9      WA9RHD        59     4
QSO: 21374 PH 2017-10-29 1947 P49Y          59  9      AE0JR         59     4
QSO: 21374 PH 2017-10-29 1947 P49Y          59  9      WT9Q          59     4
QSO: 21374 PH 2017-10-29 1947 P49Y          59  9      K9AMP         59     4
QSO: 21374 PH 2017-10-29 1947 P49Y          59  9      KG7KCD        59     3
QSO: 21374 PH 2017-10-29 1948 P49Y          59  9      WA2DIY        59     5
QSO: 21374 PH 2017-10-29 1948 P49Y          59  9      N8PR          59     5
QSO: 21374 PH 2017-10-29 1948 P49Y          59  9      K4ARC         59     4
QSO: 21374 PH 2017-10-29 1948 P49Y          59  9      W7BSO         59     3
QSO: 21374 PH 2017-10-29 1948 P49Y          59  9      K3JA          59     5
QSO: 21374 PH 2017-10-29 1948 P49Y          59  9      N3TWM         59     5
QSO: 21374 PH 2017-10-29 1948 P49Y          59  9      VE7XT         59     3
QSO: 21374 PH 2017-10-29 1949 P49Y          59  9      W7BAK         59     5
QSO: 21374 PH 2017-10-29 1949 P49Y          59  9      K3EJJ         59     5
QSO: 21374 PH 2017-10-29 1949 P49Y          59  9      N5AYB         59     4
QSO: 21374 PH 2017-10-29 1949 P49Y          59  9      W1IE          59     5
QSO: 21374 PH 2017-10-29 1949 P49Y          59  9      W3IUU         59     5
QSO: 21374 PH 2017-10-29 1949 P49Y          59  9      WB7FJG        59     3
QSO: 21374 PH 2017-10-29 1950 P49Y          59  9      KK4ENI        59     5
QSO: 21374 PH 2017-10-29 1950 P49Y          59  9      K0YX          59     4
QSO: 21374 PH 2017-10-29 1950 P49Y          59  9      WA0LIF        59     4
QSO: 21374 PH 2017-10-29 1950 P49Y          59  9      WB2RCP        59     5
QSO: 21374 PH 2017-10-29 1951 P49Y          59  9      KG4IXG        59     5
QSO: 21374 PH 2017-10-29 1951 P49Y          59  9      NN0JS         59     4
QSO: 21374 PH 2017-10-29 1951 P49Y          59  9      WA4BQM        59     5
QSO: 21374 PH 2017-10-29 1951 P49Y          59  9      AE6XC         59     3
QSO: 21374 PH 2017-10-29 1951 P49Y          59  9      KB8OEJ        59     4
QSO: 21374 PH 2017-10-29 1952 P49Y          59  9      WB7FDQ        59     3
QSO: 21374 PH 2017-10-29 1952 P49Y          59  9      KG2DWS        59     5
QSO: 21374 PH 2017-10-29 1952 P49Y          59  9      N0FY          59     4
QSO: 21374 PH 2017-10-29 1952 P49Y          59  9      W6LFB         59     4
QSO: 21374 PH 2017-10-29 1952 P49Y          59  9      VA2EI         59     5
QSO: 21374 PH 2017-10-29 1952 P49Y          59  9      VY2ZM         59     5
QSO: 21374 PH 2017-10-29 1953 P49Y          59  9      VE3GZB        59     4
QSO: 21374 PH 2017-10-29 1953 P49Y          59  9      K1SX          59     5
QSO: 21374 PH 2017-10-29 1953 P49Y          59  9      W2XI          59     5
QSO: 21374 PH 2017-10-29 1953 P49Y          59  9      K0AU          59     3
QSO: 21374 PH 2017-10-29 1953 P49Y          59  9      VA3VMD        59     4
QSO: 21374 PH 2017-10-29 1954 P49Y          59  9      AJ4A          59     4
QSO: 21374 PH 2017-10-29 1954 P49Y          59  9      WA7FCF        59     3
QSO: 21374 PH 2017-10-29 1954 P49Y          59  9      K7BVT         59     3
QSO: 21374 PH 2017-10-29 1954 P49Y          59  9      W5GZ          59     4
QSO: 21374 PH 2017-10-29 1954 P49Y          59  9      K6UM          59     3
QSO: 21374 PH 2017-10-29 1955 P49Y          59  9      K0ZX          59     4
QSO: 21374 PH 2017-10-29 1955 P49Y          59  9      N9NYX         59     4
QSO: 21374 PH 2017-10-29 1955 P49Y          59  9      KF2O          59     5
QSO: 21374 PH 2017-10-29 1955 P49Y          59  9      N1RB          59     4
QSO: 21374 PH 2017-10-29 1955 P49Y          59  9      K9SS          59     4
QSO: 21374 PH 2017-10-29 1956 P49Y          59  9      NK9G          59     4
QSO: 21374 PH 2017-10-29 1956 P49Y          59  9      AD7XG         59     3
QSO: 21374 PH 2017-10-29 1956 P49Y          59  9      KD4RE         59     5
QSO: 21374 PH 2017-10-29 1956 P49Y          59  9      N6QQ          59     3
QSO: 21374 PH 2017-10-29 1956 P49Y          59  9      NU7J          59     3
QSO: 21374 PH 2017-10-29 1956 P49Y          59  9      N4APR         59     5
QSO: 21374 PH 2017-10-29 1957 P49Y          59  9      VE3KRP        59     4
QSO: 21374 PH 2017-10-29 1957 P49Y          59  9      K1SM          59     5
QSO: 21374 PH 2017-10-29 1957 P49Y          59  9      K4JJ          59     5
QSO: 21352 PH 2017-10-29 1959 P49Y          59  9      ZY2A          59    11
QSO: 21312 PH 2017-10-29 2101 P49Y          59  9      3G1D          59    12
QSO: 21319 PH 2017-10-29 2102 P49Y          59  9      YV2CAR        59     9
QSO: 14289 PH 2017-10-29 2105 P49Y          59  9      K2MIJ         59     5
QSO: 14289 PH 2017-10-29 2105 P49Y          59  9      WA8WZG        59     3
QSO: 14289 PH 2017-10-29 2105 P49Y          59  9      K4REB         59     5
QSO: 14289 PH 2017-10-29 2105 P49Y          59  9      K4XG          59     4
QSO: 14289 PH 2017-10-29 2105 P49Y          59  9      K0ATZ         59     4
QSO: 14289 PH 2017-10-29 2106 P49Y          59  9      N3TWM         59     5
QSO: 14289 PH 2017-10-29 2106 P49Y          59  9      K5DWI         59     4
QSO: 14289 PH 2017-10-29 2106 P49Y          59  9      N2OHP         59     5
QSO: 14289 PH 2017-10-29 2106 P49Y          59  9      W3WN          59     5
QSO: 14289 PH 2017-10-29 2107 P49Y          59  9      KC9UJS        59     4
QSO: 14289 PH 2017-10-29 2107 P49Y          59  9      W3JX          59     5
QSO: 14289 PH 2017-10-29 2107 P49Y          59  9      N9CIQ         59     4
QSO: 14289 PH 2017-10-29 2107 P49Y          59  9      WA9ZVF        59     4
QSO: 14289 PH 2017-10-29 2107 P49Y          59  9      W8PR          59     4
QSO: 14289 PH 2017-10-29 2108 P49Y          59  9      NA3M          59     5
QSO: 14289 PH 2017-10-29 2108 P49Y          59  9      W4ML          59     5
QSO: 14289 PH 2017-10-29 2108 P49Y          59  9      KW3Z          59     5
QSO: 14289 PH 2017-10-29 2108 P49Y          59  9      W4LT          59     5
QSO: 14289 PH 2017-10-29 2108 P49Y          59  9      WK4Y          59     5
QSO: 14289 PH 2017-10-29 2108 P49Y          59  9      K0OB          59     4
QSO: 14289 PH 2017-10-29 2108 P49Y          59  9      N6QQ          59     3
QSO: 14289 PH 2017-10-29 2109 P49Y          59  9      K6LRN         59     3
QSO: 14289 PH 2017-10-29 2109 P49Y          59  9      WB2WPM        59     5
QSO: 14289 PH 2017-10-29 2109 P49Y          59  9      K2CYE         59     5
QSO: 14289 PH 2017-10-29 2109 P49Y          59  9      W9UM          59     4
QSO: 14289 PH 2017-10-29 2109 P49Y          59  9      N1SV          59     5
QSO: 14289 PH 2017-10-29 2109 P49Y          59  9      NM2O          59     5
QSO: 14289 PH 2017-10-29 2109 P49Y          59  9      W3CF          59     5
QSO: 14289 PH 2017-10-29 2109 P49Y          59  9      KA3FZN        59     5
QSO: 14289 PH 2017-10-29 2110 P49Y          59  9      K4VBM         59     5
QSO: 14289 PH 2017-10-29 2110 P49Y          59  9      K4PI          59     5
QSO: 14289 PH 2017-10-29 2110 P49Y          59  9      KC8PX         59     5
QSO: 14289 PH 2017-10-29 2110 P49Y          59  9      AA3GE         59     5
QSO: 14289 PH 2017-10-29 2111 P49Y          59  9      WU2T          59     5
QSO: 14289 PH 2017-10-29 2111 P49Y          59  9      KF3FRK        59     4
QSO: 14289 PH 2017-10-29 2111 P49Y          59  9      KF4WSN        59     5
QSO: 14289 PH 2017-10-29 2111 P49Y          59  9      VE3NEP        59     4
QSO: 14289 PH 2017-10-29 2112 P49Y          59  9      N0MA          59     4
QSO: 14289 PH 2017-10-29 2112 P49Y          59  9      GJ2A          59    14
QSO: 14289 PH 2017-10-29 2112 P49Y          59  9      KB6UNC        59     3
QSO: 14289 PH 2017-10-29 2112 P49Y          59  9      KM6JD         59     3
QSO: 14289 PH 2017-10-29 2112 P49Y          59  9      WA2CXA        59     5
QSO: 14289 PH 2017-10-29 2112 P49Y          59  9      KA6BIM        59     3
QSO: 14289 PH 2017-10-29 2113 P49Y          59  9      W8PI          59     4
QSO: 14289 PH 2017-10-29 2113 P49Y          59  9      K4KGT         59     5
QSO: 14289 PH 2017-10-29 2113 P49Y          59  9      K9DY          59     5
QSO: 14289 PH 2017-10-29 2113 P49Y          59  9      N9GH          59     4
QSO: 14289 PH 2017-10-29 2114 P49Y          59  9      WA0MHJ        59     4
QSO: 14289 PH 2017-10-29 2114 P49Y          59  9      KA1IOR        59     5
QSO: 14289 PH 2017-10-29 2114 P49Y          59  9      AG5W          59     4
QSO: 14289 PH 2017-10-29 2114 P49Y          59  9      N2TRX         59     5
QSO: 14289 PH 2017-10-29 2114 P49Y          59  9      KN4EWI        59     5
QSO: 14289 PH 2017-10-29 2114 P49Y          59  9      VE2HIT        59     5
QSO: 14289 PH 2017-10-29 2115 P49Y          59  9      KC3DAD        59     5
QSO: 14289 PH 2017-10-29 2115 P49Y          59  9      W2NO          59     5
QSO: 14289 PH 2017-10-29 2115 P49Y          59  9      VA3NW         59     4
QSO: 14289 PH 2017-10-29 2115 P49Y          59  9      AA9DU         59     4
QSO: 14289 PH 2017-10-29 2115 P49Y          59  9      N9YLZ         59     4
QSO: 14289 PH 2017-10-29 2115 P49Y          59  9      N9MS          59     4
QSO: 14289 PH 2017-10-29 2116 P49Y          59  9      KA2NFG        59     5
QSO: 14289 PH 2017-10-29 2116 P49Y          59  9      K1RO          59     5
QSO: 14289 PH 2017-10-29 2116 P49Y          59  9      W9MS          59     4
QSO: 14289 PH 2017-10-29 2116 P49Y          59  9      KT7G          59     3
QSO: 14289 PH 2017-10-29 2116 P49Y          59  9      W3VYK         59     5
QSO: 14289 PH 2017-10-29 2116 P49Y          59  9      KJ6TQ         59     5
QSO: 14289 PH 2017-10-29 2117 P49Y          59  9      KE4ZUN        59     5
QSO: 14289 PH 2017-10-29 2117 P49Y          59  9      AK0M          59     4
QSO: 14289 PH 2017-10-29 2117 P49Y          59  9      K1RX          59     5
QSO: 14289 PH 2017-10-29 2117 P49Y          59  9      AD0RW         59     4
QSO: 14289 PH 2017-10-29 2118 P49Y          59  9      WB8JUI        59     4
QSO: 14289 PH 2017-10-29 2118 P49Y          59  9      KN4BNR        59     5
QSO: 14289 PH 2017-10-29 2118 P49Y          59  9      KA8SMA        59     4
QSO: 14289 PH 2017-10-29 2118 P49Y          59  9      N1ADM         59     5
QSO: 14289 PH 2017-10-29 2118 P49Y          59  9      WD9CIR        59     4
QSO: 14289 PH 2017-10-29 2118 P49Y          59  9      KB3ILS        59     5
QSO: 14289 PH 2017-10-29 2119 P49Y          59  9      K9MMS         59     4
QSO: 14289 PH 2017-10-29 2119 P49Y          59  9      KB0VHA        59     4
QSO: 14289 PH 2017-10-29 2119 P49Y          59  9      AI4DB         59     4
QSO: 14289 PH 2017-10-29 2119 P49Y          59  9      K8LY          59     4
QSO: 14289 PH 2017-10-29 2120 P49Y          59  9      KC1ELF        59     5
QSO: 14289 PH 2017-10-29 2120 P49Y          59  9      WA9URF        59     4
QSO: 14289 PH 2017-10-29 2120 P49Y          59  9      K2CQW         59     5
QSO: 14289 PH 2017-10-29 2120 P49Y          59  9      K7OX          59     3
QSO: 14289 PH 2017-10-29 2120 P49Y          59  9      W9FI          59     3
QSO: 14289 PH 2017-10-29 2121 P49Y          59  9      N5LXI         59     4
QSO: 14289 PH 2017-10-29 2121 P49Y          59  9      KD9HAY        59     4
QSO: 14289 PH 2017-10-29 2121 P49Y          59  9      N9ZM          59     4
QSO: 14289 PH 2017-10-29 2121 P49Y          59  9      KB1EFS        59     5
QSO: 14289 PH 2017-10-29 2122 P49Y          59  9      K9BGL         59     4
QSO: 14289 PH 2017-10-29 2122 P49Y          59  9      VE1MW         59     5
QSO: 14289 PH 2017-10-29 2122 P49Y          59  9      VE3HG         59     4
QSO: 14289 PH 2017-10-29 2122 P49Y          59  9      K6RKY         59     3
QSO: 14289 PH 2017-10-29 2122 P49Y          59  9      K4LTE         59     5
QSO: 14289 PH 2017-10-29 2122 P49Y          59  9      N8KR          59     4
QSO: 14289 PH 2017-10-29 2122 P49Y          59  9      N2UIF         59     5
QSO: 14289 PH 2017-10-29 2123 P49Y          59  9      KK4FTC        59     5
QSO: 14289 PH 2017-10-29 2123 P49Y          59  9      W0BM          59     4
QSO: 14289 PH 2017-10-29 2123 P49Y          59  9      N4WCT         59     5
QSO: 14289 PH 2017-10-29 2123 P49Y          59  9      NJ6G          59     3
QSO: 14289 PH 2017-10-29 2123 P49Y          59  9      KW4J          59     4
QSO: 14289 PH 2017-10-29 2123 P49Y          59  9      N0BK          59     4
QSO: 14289 PH 2017-10-29 2124 P49Y          59  9      W4KLY         59     5
QSO: 14289 PH 2017-10-29 2124 P49Y          59  9      W3GM          59     5
QSO: 14289 PH 2017-10-29 2124 P49Y          59  9      K9IU          59     4
QSO: 14289 PH 2017-10-29 2124 P49Y          59  9      KF4ZS         59     5
QSO: 14289 PH 2017-10-29 2124 P49Y          59  9      KD2ELY        59     5
QSO: 14289 PH 2017-10-29 2124 P49Y          59  9      K4PC          59     5
QSO: 14289 PH 2017-10-29 2125 P49Y          59  9      K8RNM         59     4
QSO: 14289 PH 2017-10-29 2125 P49Y          59  9      W4MY          59     5
QSO: 14289 PH 2017-10-29 2125 P49Y          59  9      KB9SXH        59     4
QSO: 14289 PH 2017-10-29 2125 P49Y          59  9      N5LTR         59     4
QSO: 14289 PH 2017-10-29 2125 P49Y          59  9      K4VHL         59     5
